ScenarioID,Iteration,Timestep,FlowGroupID,Amount
155,1,2008,Emission: BG Very Fast -> Atmosphere [Type],119270370.60815936
155,1,2008,Emission: Snag Branch -> Atmosphere [Type],14145746.369971987
155,1,2008,Emission: Snag Stem -> Atmosphere [Type],12757962.99511069
155,1,2008,Net Growth: Atmosphere -> Coarse Roots [Type],107343651.92738298
155,1,2008,Net Growth: Atmosphere -> Fine Roots [Type],311074921.57669795
155,1,2008,Net Growth: Atmosphere -> Foliage [Type],353886111.0009413
155,1,2008,Net Growth: Atmosphere -> Merchantable [Type],232808107.74564442
155,1,2008,Net Growth: Atmosphere -> Other Wood [Type],248361094.43384352
155,1,2008,Transfer: AG Slow -> BG Slow [Type],40696560.462762006
155,1,2008,Transfer: Snag Branch -> AG Fast [Type],25157119.921347167
155,1,2008,Transfer: Snag Stem -> AG Medium [Type],25660912.526177213
155,1,2008,Biomass Turnover: Total,932290674.1068379
155,1,2008,Decay: Total,160719691.09754667
155,1,2008,Emission: Total,930850057.254521
155,1,2008,Net Growth: Total,1253473886.6845102
155,1,2008,Transfer: Total,91514592.91028638
155,1,2008,Q10 Fast Flows,602362189.7548262
155,1,2008,Q10 Slow Flows,502977003.61918825
155,1,2008,Net Primary Productivity,1253473886.6845102
155,1,2008,Net Ecosystem Productivity,322623829.4299891
155,1,2008,Net Biome Productivity,322623829.4299891
155,1,2009,Biomass Turnover: Coarse Roots -> AG Fast [Type],30515763.77017868
155,1,2009,Biomass Turnover: Coarse Roots -> BG Fast [Type],30515763.77017868
155,1,2009,Biomass Turnover: Fine Roots -> AG Very Fast [Type],153368583.2439601
155,1,2009,Biomass Turnover: Fine Roots -> BG Very Fast [Type],153368583.2439601
155,1,2009,Biomass Turnover: Foliage -> AG Very Fast [Type],348405757.94301087
155,1,2009,Biomass Turnover: Merchantable -> Snag Stems [Type],56185156.21542292
155,1,2009,Biomass Turnover: Other Wood -> AG Fast [Type],143837096.3044653
155,1,2009,Biomass Turnover: Other Wood -> Snag Branches [Type],47945698.76815511
155,1,2009,Decay: AG Fast -> AG Slow [Type],33653530.188010946
155,1,2009,Decay: AG Medium -> AG Slow [Type],7948630.037127626
155,1,2009,Decay: AG Very Fast -> AG Slow [Type],87475487.97949515
155,1,2009,Decay: BG Fast -> BG Slow [Type],5396006.40329317
155,1,2009,Decay: BG Very Fast -> BG Slow [Type],25430310.54621819
155,1,2009,Decay: Snag Branch -> AG Slow [Type],2958289.805069078
155,1,2009,Decay: Snag Stem -> AG Slow [Type],2668469.23439893
155,1,2009,Emission: AG Fast -> Atmosphere [Type],164229576.69002116
155,1,2009,Emission: AG Medium -> Atmosphere [Type],38884516.61982967
155,1,2009,Emission: AG Slow -> Atmosphere [Type],108360635.5002769
155,1,2009,Emission: AG Very Fast -> Atmosphere [Type],385374242.53338933
155,1,2009,Emission: BG Fast -> Atmosphere [Type],26333881.12653183
155,1,2009,Emission: BG Slow -> Atmosphere [Type],77721340.21314016
155,1,2009,Emission: BG Very Fast -> Atmosphere [Type],124160934.79143377
155,1,2009,Emission: Snag Branch -> Atmosphere [Type],14463336.137117207
155,1,2009,Emission: Snag Stem -> Atmosphere [Type],13026681.656967988
155,1,2009,Net Growth: Atmosphere -> Coarse Roots [Type],111051679.92163435
155,1,2009,Net Growth: Atmosphere -> Fine Roots [Type],322694381.60829514
155,1,2009,Net Growth: Atmosphere -> Foliage [Type],367024759.23157436
155,1,2009,Net Growth: Atmosphere -> Merchantable [Type],241440155.7409424
155,1,2009,Net Growth: Atmosphere -> Other Wood [Type],255646236.45317963
155,1,2009,Transfer: AG Slow -> BG Slow [Type],40769110.215904646
155,1,2009,Transfer: Snag Branch -> AG Fast [Type],25723048.61513694
155,1,2009,Transfer: Snag Stem -> AG Medium [Type],26125915.24425523
155,1,2009,Biomass Turnover: Total,964142403.2593317
155,1,2009,Decay: Total,165530724.19361308
155,1,2009,Emission: Total,952555145.268708
155,1,2009,Net Growth: Total,1297857212.9556258
155,1,2009,Transfer: Total,92618074.0752968
155,1,2009,Q10 Fast Flows,621979476.229066
155,1,2009,Q10 Slow Flows,511003127.0954117
155,1,2009,Net Primary Productivity,1297857212.9556258
155,1,2009,Net Ecosystem Productivity,345302067.68691784
155,1,2009,Net Biome Productivity,345302067.68691784
155,1,2010,Biomass Turnover: Coarse Roots -> AG Fast [Type],31015965.293991443
155,1,2010,Biomass Turnover: Coarse Roots -> BG Fast [Type],31015965.293991443
155,1,2010,Biomass Turnover: Fine Roots -> AG Very Fast [Type],158482870.6900402
155,1,2010,Biomass Turnover: Fine Roots -> BG Very Fast [Type],158482870.6900402
155,1,2010,Biomass Turnover: Foliage -> AG Very Fast [Type],359906175.1695108
155,1,2010,Biomass Turnover: Merchantable -> Snag Stems [Type],57352560.78192651
155,1,2010,Biomass Turnover: Other Wood -> AG Fast [Type],145752999.54588208
155,1,2010,Biomass Turnover: Other Wood -> Snag Branches [Type],48584333.18196068
155,1,2010,Decay: AG Fast -> AG Slow [Type],34555732.86774527
155,1,2010,Decay: AG Medium -> AG Slow [Type],8000884.20447019
155,1,2010,Decay: AG Very Fast -> AG Slow [Type],95188735.34534903
155,1,2010,Decay: BG Fast -> BG Slow [Type],5509402.0229986645
155,1,2010,Decay: BG Very Fast -> BG Slow [Type],27097776.33007031
155,1,2010,Decay: Snag Branch -> AG Slow [Type],3062978.227418764
155,1,2010,Decay: Snag Stem -> AG Slow [Type],2771284.14491698
155,1,2010,Emission: AG Fast -> Atmosphere [Type],168637964.58315074
155,1,2010,Emission: AG Medium -> Atmosphere [Type],39138524.732627936
155,1,2010,Emission: AG Slow -> Atmosphere [Type],111632403.97875758
155,1,2010,Emission: AG Very Fast -> Atmosphere [Type],419364622.6766654
155,1,2010,Emission: BG Fast -> Atmosphere [Type],26888327.639987916
155,1,2010,Emission: BG Slow -> Atmosphere [Type],77701124.70008266
155,1,2010,Emission: BG Very Fast -> Atmosphere [Type],132303451.72747877
155,1,2010,Emission: Snag Branch -> Atmosphere [Type],14975243.879514154
155,1,2010,Emission: Snag Stem -> Atmosphere [Type],13529569.11082518
155,1,2010,Net Growth: Atmosphere -> Coarse Roots [Type],106585610.52579963
155,1,2010,Net Growth: Atmosphere -> Fine Roots [Type],314402280.3892713
155,1,2010,Net Growth: Atmosphere -> Foliage [Type],369087266.4127506
155,1,2010,Net Growth: Atmosphere -> Merchantable [Type],227527051.91048938
155,1,2010,Net Growth: Atmosphere -> Other Wood [Type],250308472.36868978
155,1,2010,Transfer: AG Slow -> BG Slow [Type],42572722.326292455
155,1,2010,Transfer: Snag Branch -> AG Fast [Type],26819999.41433907
155,1,2010,Transfer: Snag Stem -> AG Medium [Type],27216756.688456614
155,1,2010,Biomass Turnover: Total,990593740.6473434
155,1,2010,Decay: Total,176186793.14296922
155,1,2010,Emission: Total,1004171233.0290903
155,1,2010,Net Growth: Total,1267910681.6070006
155,1,2010,Transfer: Total,96609478.42908815
155,1,2010,Q10 Fast Flows,668758484.3270645
155,1,2010,Q10 Slow Flows,530507895.57400054
155,1,2010,Net Primary Productivity,1267910681.6070006
155,1,2010,Net Ecosystem Productivity,263739448.57791036
155,1,2010,Net Biome Productivity,263739448.57791036
