ScenarioID,Iteration,Timestep,FlowGroupID,TransitionTypeID,Amount
160,1,2011,LULC: Emission [Type],Fire: High Severity,2854412.9995319895
160,1,2011,LULC: Emission [Type],Fire: Medium Severity,3047253.8930620397
160,1,2011,LULC: Emission [Type],Fire: Low Severity,6073260.603168751
160,1,2011,LULC: Emission [Type],Ag Expansion: Pasture,297556.33845370775
160,1,2011,LULC: Emission [Type],Ag Expansion: Cropland,300339.7383111896
160,1,2011,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,7547667.586638978
160,1,2011,LULC: Mortality [Type],Fire: High Severity,4000073.9158639316
160,1,2011,LULC: Mortality [Type],Fire: Medium Severity,4474283.015362378
160,1,2011,LULC: Mortality [Type],Fire: Low Severity,7037081.927788119
160,1,2011,LULC: Mortality [Type],Insect: High Severity,7649587.30530284
160,1,2011,LULC: Mortality [Type],Insect: Medium Severity,4829091.309862586
160,1,2011,LULC: Mortality [Type],Insect: Low Severity,4277038.228205142
160,1,2011,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,64413503.03808363
160,1,2011,LULC: Mortality [Type],Forest Harvest: Forest Selection,1529661.91828842
160,1,2011,LULC: Mortality [Type],Ag Expansion: Pasture,130870.6582607784
160,1,2011,LULC: Mortality [Type],Ag Expansion: Cropland,133073.1114234665
160,1,2011,Net Biome Productivity,Urbanization: Open,-1397642.6245779337
160,1,2011,Net Biome Productivity,Urbanization: Low,-954543.3415336255
160,1,2011,Net Biome Productivity,Urbanization: Medium,-579632.5528261431
160,1,2011,Net Biome Productivity,Urbanization: High,-234078.08172448308
160,1,2011,Net Biome Productivity,Fire: High Severity,-2854412.9995319895
160,1,2011,Net Biome Productivity,Fire: Medium Severity,-3047253.8930620397
160,1,2011,Net Biome Productivity,Fire: Low Severity,-6073260.603168751
160,1,2011,Net Biome Productivity,Forest Harvest: Forest Clearcut,-66716055.34508863
160,1,2011,Net Biome Productivity,Forest Harvest: Forest Selection,-1573476.1875484432
160,1,2011,Net Biome Productivity,Ag Expansion: Pasture,-539016.0149992227
160,1,2011,Net Biome Productivity,Ag Expansion: Cropland,-508380.2671236034
160,1,2012,LULC: Harvest [Type],Urbanization: Open,310049.0395269438
160,1,2012,LULC: Harvest [Type],Urbanization: Low,247730.3432889589
160,1,2012,LULC: Harvest [Type],Urbanization: Medium,116689.51562753675
160,1,2012,LULC: Harvest [Type],Urbanization: High,55031.18236976634
160,1,2012,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,53178727.031295426
160,1,2012,LULC: Harvest [Type],Forest Harvest: Forest Selection,1362340.875634986
160,1,2012,LULC: Harvest [Type],Ag Expansion: Pasture,409089.3900455749
160,1,2012,LULC: Harvest [Type],Ag Expansion: Cropland,360719.4316492828
160,1,2012,LULC: Emission [Type],Urbanization: Open,815470.1239329365
160,1,2012,LULC: Emission [Type],Urbanization: Low,598920.4922314805
160,1,2012,LULC: Emission [Type],Urbanization: Medium,289990.9502426154
160,1,2012,LULC: Emission [Type],Urbanization: High,143722.1590456329
160,1,2012,LULC: Emission [Type],Fire: High Severity,7438278.604187708
160,1,2012,LULC: Emission [Type],Fire: Medium Severity,5114158.22202604
160,1,2012,LULC: Emission [Type],Fire: Low Severity,8851391.663515171
160,1,2012,LULC: Emission [Type],Ag Expansion: Pasture,481575.61369299557
160,1,2012,LULC: Emission [Type],Ag Expansion: Cropland,582763.7107467572
160,1,2012,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,5841997.942604733
160,1,2012,LULC: Mortality [Type],Fire: High Severity,10190604.963775853
160,1,2012,LULC: Mortality [Type],Fire: Medium Severity,6917684.88553525
160,1,2012,LULC: Mortality [Type],Fire: Low Severity,8792102.31377292
160,1,2012,LULC: Mortality [Type],Insect: High Severity,2722336.2548248125
160,1,2012,LULC: Mortality [Type],Insect: Medium Severity,2243202.500855566
160,1,2012,LULC: Mortality [Type],Insect: Low Severity,3635177.4680420584
160,1,2012,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,49764926.093034446
160,1,2012,LULC: Mortality [Type],Forest Harvest: Forest Selection,1329374.931334664
160,1,2012,LULC: Mortality [Type],Ag Expansion: Pasture,217361.4724204367
160,1,2012,LULC: Mortality [Type],Ag Expansion: Cropland,256071.33095555377
160,1,2012,Net Biome Productivity,Urbanization: Open,-1125519.1634598803
160,1,2012,Net Biome Productivity,Urbanization: Low,-846650.8355204394
160,1,2012,Net Biome Productivity,Urbanization: Medium,-406680.46587015217
160,1,2012,Net Biome Productivity,Urbanization: High,-198753.34141539925
160,1,2012,Net Biome Productivity,Fire: High Severity,-7438278.604187708
160,1,2012,Net Biome Productivity,Fire: Medium Severity,-5114158.22202604
160,1,2012,Net Biome Productivity,Fire: Low Severity,-8851391.663515171
160,1,2012,Net Biome Productivity,Forest Harvest: Forest Clearcut,-53178727.031295426
160,1,2012,Net Biome Productivity,Forest Harvest: Forest Selection,-1362340.875634986
160,1,2012,Net Biome Productivity,Ag Expansion: Pasture,-890665.0037385705
160,1,2012,Net Biome Productivity,Ag Expansion: Cropland,-943483.14239604
160,1,2013,LULC: Harvest [Type],Urbanization: Open,402764.04791132075
160,1,2013,LULC: Harvest [Type],Urbanization: Low,216736.34845771734
160,1,2013,LULC: Harvest [Type],Urbanization: Medium,153285.32413445608
160,1,2013,LULC: Harvest [Type],Urbanization: High,43374.07527292871
160,1,2013,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,77134425.38994198
160,1,2013,LULC: Harvest [Type],Forest Harvest: Forest Selection,1413648.112775895
160,1,2013,LULC: Harvest [Type],Ag Expansion: Pasture,336605.16869432275
160,1,2013,LULC: Harvest [Type],Ag Expansion: Cropland,397895.8825901221
160,1,2013,LULC: Emission [Type],Urbanization: Open,975768.3006929286
160,1,2013,LULC: Emission [Type],Urbanization: Low,576184.8692548717
160,1,2013,LULC: Emission [Type],Urbanization: Medium,396713.90105005464
160,1,2013,LULC: Emission [Type],Urbanization: High,108550.44721667419
160,1,2013,LULC: Emission [Type],Fire: High Severity,4850870.710163353
160,1,2013,LULC: Emission [Type],Fire: Medium Severity,3479880.574890169
160,1,2013,LULC: Emission [Type],Fire: Low Severity,4971432.452539706
160,1,2013,LULC: Emission [Type],Ag Expansion: Pasture,426285.04231187527
160,1,2013,LULC: Emission [Type],Ag Expansion: Cropland,609923.1689719472
160,1,2013,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,9441476.041779192
160,1,2013,LULC: Mortality [Type],Fire: High Severity,7299187.180069235
160,1,2013,LULC: Mortality [Type],Fire: Medium Severity,5329877.740044682
160,1,2013,LULC: Mortality [Type],Fire: Low Severity,5573126.560260731
160,1,2013,LULC: Mortality [Type],Insect: High Severity,2490847.9887173674
160,1,2013,LULC: Mortality [Type],Insect: Medium Severity,2071611.5642675
160,1,2013,LULC: Mortality [Type],Insect: Low Severity,2535362.423685672
160,1,2013,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,75280508.85746455
160,1,2013,LULC: Mortality [Type],Forest Harvest: Forest Selection,1363623.6727747195
160,1,2013,LULC: Mortality [Type],Ag Expansion: Pasture,192092.73530537615
160,1,2013,LULC: Mortality [Type],Ag Expansion: Cropland,264263.3318672478
160,1,2013,Net Biome Productivity,Urbanization: Open,-1378532.3486042493
160,1,2013,Net Biome Productivity,Urbanization: Low,-792921.2177125891
160,1,2013,Net Biome Productivity,Urbanization: Medium,-549999.2251845107
160,1,2013,Net Biome Productivity,Urbanization: High,-151924.52248960288
160,1,2013,Net Biome Productivity,Fire: High Severity,-4850870.710163353
160,1,2013,Net Biome Productivity,Fire: Medium Severity,-3479880.574890169
160,1,2013,Net Biome Productivity,Fire: Low Severity,-4971432.452539706
160,1,2013,Net Biome Productivity,Forest Harvest: Forest Clearcut,-77134425.38994198
160,1,2013,Net Biome Productivity,Forest Harvest: Forest Selection,-1413648.112775895
160,1,2013,Net Biome Productivity,Ag Expansion: Pasture,-762890.211006198
160,1,2013,Net Biome Productivity,Ag Expansion: Cropland,-1007819.0515620692
160,1,2014,LULC: Harvest [Type],Urbanization: Open,354185.6501492638
160,1,2014,LULC: Harvest [Type],Urbanization: Low,235005.14876974045
160,1,2014,LULC: Harvest [Type],Urbanization: Medium,168846.29748602916
160,1,2014,LULC: Harvest [Type],Urbanization: High,70307.77483815656
160,1,2014,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,67383604.21944018
160,1,2014,LULC: Harvest [Type],Forest Harvest: Forest Selection,1112715.3909486856
160,1,2014,LULC: Harvest [Type],Ag Expansion: Pasture,361153.5919734844
160,1,2014,LULC: Harvest [Type],Ag Expansion: Cropland,473084.9550236243
160,1,2014,LULC: Emission [Type],Urbanization: Open,874503.7182764527
160,1,2014,LULC: Emission [Type],Urbanization: Low,597752.6609771639
160,1,2014,LULC: Emission [Type],Urbanization: Medium,389898.46469227324
160,1,2014,LULC: Emission [Type],Urbanization: High,165583.6897781885
160,1,2014,LULC: Emission [Type],Fire: High Severity,1190140.9868940422
160,1,2014,LULC: Emission [Type],Fire: Medium Severity,893141.0112601836
160,1,2014,LULC: Emission [Type],Fire: Low Severity,1545926.336607121
160,1,2014,LULC: Emission [Type],Ag Expansion: Pasture,461405.2269705003
160,1,2014,LULC: Emission [Type],Ag Expansion: Cropland,729100.0177943581
160,1,2014,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,8023413.156269487
160,1,2014,LULC: Mortality [Type],Fire: High Severity,1598738.8806136004
160,1,2014,LULC: Mortality [Type],Fire: Medium Severity,1153986.7784209994
160,1,2014,LULC: Mortality [Type],Fire: Low Severity,1462236.1997306223
160,1,2014,LULC: Mortality [Type],Insect: High Severity,2970360.432126921
160,1,2014,LULC: Mortality [Type],Insect: Medium Severity,2532756.702833277
160,1,2014,LULC: Mortality [Type],Insect: Low Severity,3156517.155153316
160,1,2014,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,65322015.27353691
160,1,2014,LULC: Mortality [Type],Forest Harvest: Forest Selection,1053649.2568326164
160,1,2014,LULC: Mortality [Type],Ag Expansion: Pasture,206757.0719332603
160,1,2014,LULC: Mortality [Type],Ag Expansion: Cropland,306644.2075314967
160,1,2014,Net Biome Productivity,Urbanization: Open,-1228689.3684257166
160,1,2014,Net Biome Productivity,Urbanization: Low,-832757.8097469043
160,1,2014,Net Biome Productivity,Urbanization: Medium,-558744.7621783024
160,1,2014,Net Biome Productivity,Urbanization: High,-235891.46461634507
160,1,2014,Net Biome Productivity,Fire: High Severity,-1190140.9868940422
160,1,2014,Net Biome Productivity,Fire: Medium Severity,-893141.0112601836
160,1,2014,Net Biome Productivity,Fire: Low Severity,-1545926.336607121
160,1,2014,Net Biome Productivity,Forest Harvest: Forest Clearcut,-67383604.21944018
160,1,2014,Net Biome Productivity,Forest Harvest: Forest Selection,-1112715.3909486856
160,1,2014,Net Biome Productivity,Ag Expansion: Pasture,-822558.8189439847
160,1,2014,Net Biome Productivity,Ag Expansion: Cropland,-1202184.9728179823
160,1,2015,LULC: Harvest [Type],Urbanization: Open,345601.8450344749
160,1,2015,LULC: Harvest [Type],Urbanization: Low,245394.64860116495
160,1,2015,LULC: Harvest [Type],Urbanization: Medium,174290.19710574526
160,1,2015,LULC: Harvest [Type],Urbanization: High,59260.62003204523
160,1,2015,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,90678543.70697942
160,1,2015,LULC: Harvest [Type],Forest Harvest: Forest Selection,2839603.2728517074
160,1,2015,LULC: Harvest [Type],Ag Expansion: Pasture,470867.7087595078
160,1,2015,LULC: Harvest [Type],Ag Expansion: Cropland,453598.5580512221
160,1,2015,LULC: Emission [Type],Urbanization: Open,842097.4939494634
160,1,2015,LULC: Emission [Type],Urbanization: Low,590609.4865051755
160,1,2015,LULC: Emission [Type],Urbanization: Medium,418188.0502858271
160,1,2015,LULC: Emission [Type],Urbanization: High,166909.97327709192
160,1,2015,LULC: Emission [Type],Fire: High Severity,6425067.300872664
160,1,2015,LULC: Emission [Type],Fire: Medium Severity,4101424.4419583785
160,1,2015,LULC: Emission [Type],Fire: Low Severity,6371783.385413298
160,1,2015,LULC: Emission [Type],Ag Expansion: Pasture,590403.6255908537
160,1,2015,LULC: Emission [Type],Ag Expansion: Cropland,719510.6806429782
160,1,2015,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,10439132.348203553
160,1,2015,LULC: Mortality [Type],Fire: High Severity,8912510.95699764
160,1,2015,LULC: Mortality [Type],Fire: Medium Severity,5751983.627765756
160,1,2015,LULC: Mortality [Type],Fire: Low Severity,6648157.048254319
160,1,2015,LULC: Mortality [Type],Insect: High Severity,8409807.145123148
160,1,2015,LULC: Mortality [Type],Insect: Medium Severity,4484864.401355225
160,1,2015,LULC: Mortality [Type],Insect: Low Severity,3366772.6949857525
160,1,2015,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,86825835.30439351
160,1,2015,LULC: Mortality [Type],Forest Harvest: Forest Selection,2623523.146210255
160,1,2015,LULC: Mortality [Type],Ag Expansion: Pasture,262270.4111947821
160,1,2015,LULC: Mortality [Type],Ag Expansion: Cropland,306242.34349540836
160,1,2015,Net Biome Productivity,Urbanization: Open,-1187699.3389839383
160,1,2015,Net Biome Productivity,Urbanization: Low,-836004.1351063405
160,1,2015,Net Biome Productivity,Urbanization: Medium,-592478.2473915723
160,1,2015,Net Biome Productivity,Urbanization: High,-226170.59330913716
160,1,2015,Net Biome Productivity,Fire: High Severity,-6425067.300872664
160,1,2015,Net Biome Productivity,Fire: Medium Severity,-4101424.4419583785
160,1,2015,Net Biome Productivity,Fire: Low Severity,-6371783.385413298
160,1,2015,Net Biome Productivity,Forest Harvest: Forest Clearcut,-90678543.70697942
160,1,2015,Net Biome Productivity,Forest Harvest: Forest Selection,-2839603.2728517074
160,1,2015,Net Biome Productivity,Ag Expansion: Pasture,-1061271.3343503615
160,1,2015,Net Biome Productivity,Ag Expansion: Cropland,-1173109.2386942003
160,1,2016,LULC: Harvest [Type],Urbanization: Open,286131.6744964928
160,1,2016,LULC: Harvest [Type],Urbanization: Low,195685.0687446543
160,1,2016,LULC: Harvest [Type],Urbanization: Medium,114069.13502415524
160,1,2016,LULC: Harvest [Type],Urbanization: High,50800.88473846062
160,1,2016,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,78485139.0372903
160,1,2016,LULC: Harvest [Type],Forest Harvest: Forest Selection,2680159.709159692
160,1,2016,LULC: Harvest [Type],Ag Expansion: Pasture,371533.4158544205
160,1,2016,LULC: Harvest [Type],Ag Expansion: Cropland,474398.2880151503
160,1,2016,LULC: Emission [Type],Urbanization: Open,742393.2803142705
160,1,2016,LULC: Emission [Type],Urbanization: Low,474268.85563042475
160,1,2016,LULC: Emission [Type],Urbanization: Medium,282864.84291628667
160,1,2016,LULC: Emission [Type],Urbanization: High,124430.09035147248
160,1,2016,LULC: Emission [Type],Fire: High Severity,3682513.870583066
160,1,2016,LULC: Emission [Type],Fire: Medium Severity,2740127.345694495
160,1,2016,LULC: Emission [Type],Fire: Low Severity,4836577.552081294
160,1,2016,LULC: Emission [Type],Ag Expansion: Pasture,462130.58894996863
160,1,2016,LULC: Emission [Type],Ag Expansion: Cropland,655615.7385750927
160,1,2016,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,9115905.266487425
160,1,2016,LULC: Mortality [Type],Fire: High Severity,4958679.4550228855
160,1,2016,LULC: Mortality [Type],Fire: Medium Severity,3516261.065506465
160,1,2016,LULC: Mortality [Type],Fire: Low Severity,4667740.120741069
160,1,2016,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,75914986.73384753
160,1,2016,LULC: Mortality [Type],Forest Harvest: Forest Selection,2501917.1788825397
160,1,2016,LULC: Mortality [Type],Ag Expansion: Pasture,208265.81528121786
160,1,2016,LULC: Mortality [Type],Ag Expansion: Cropland,281963.7792477392
160,1,2016,Net Biome Productivity,Urbanization: Open,-1028524.9548107634
160,1,2016,Net Biome Productivity,Urbanization: Low,-669953.9243750791
160,1,2016,Net Biome Productivity,Urbanization: Medium,-396933.97794044187
160,1,2016,Net Biome Productivity,Urbanization: High,-175230.97508993308
160,1,2016,Net Biome Productivity,Fire: High Severity,-3682513.870583066
160,1,2016,Net Biome Productivity,Fire: Medium Severity,-2740127.345694495
160,1,2016,Net Biome Productivity,Fire: Low Severity,-4836577.552081294
160,1,2016,Net Biome Productivity,Forest Harvest: Forest Clearcut,-78485139.0372903
160,1,2016,Net Biome Productivity,Forest Harvest: Forest Selection,-2680159.709159692
160,1,2016,Net Biome Productivity,Ag Expansion: Pasture,-833664.0048043891
160,1,2016,Net Biome Productivity,Ag Expansion: Cropland,-1130014.026590243
160,1,2017,LULC: Harvest [Type],Urbanization: Open,1172780.9321660819
160,1,2017,LULC: Harvest [Type],Urbanization: Low,829947.1685586368
160,1,2017,LULC: Harvest [Type],Urbanization: Medium,534969.5470312687
160,1,2017,LULC: Harvest [Type],Urbanization: High,124034.07314289473
160,1,2017,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,65216242.72304041
160,1,2017,LULC: Harvest [Type],Forest Harvest: Forest Selection,3593027.364691927
160,1,2017,LULC: Harvest [Type],Ag Expansion: Pasture,926940.7456746126
160,1,2017,LULC: Harvest [Type],Ag Expansion: Cropland,827776.058277163
160,1,2017,LULC: Emission [Type],Urbanization: Open,2940672.046329493
160,1,2017,LULC: Emission [Type],Urbanization: Low,1941407.308091902
160,1,2017,LULC: Emission [Type],Urbanization: Medium,1350260.8064851188
160,1,2017,LULC: Emission [Type],Urbanization: High,332245.4071379582
160,1,2017,LULC: Emission [Type],Fire: High Severity,11773313.685312517
160,1,2017,LULC: Emission [Type],Fire: Medium Severity,8360125.78969023
160,1,2017,LULC: Emission [Type],Fire: Low Severity,12767443.80380996
160,1,2017,LULC: Emission [Type],Ag Expansion: Pasture,971590.2122628387
160,1,2017,LULC: Emission [Type],Ag Expansion: Cropland,1026941.3169439449
160,1,2017,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,7592023.470722697
160,1,2017,LULC: Mortality [Type],Fire: High Severity,17959346.240647852
160,1,2017,LULC: Mortality [Type],Fire: Medium Severity,12428075.031357832
160,1,2017,LULC: Mortality [Type],Fire: Low Severity,13943098.34828689
160,1,2017,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,58820598.27416849
160,1,2017,LULC: Mortality [Type],Forest Harvest: Forest Selection,3459057.512214086
160,1,2017,LULC: Mortality [Type],Ag Expansion: Pasture,440651.79981989635
160,1,2017,LULC: Mortality [Type],Ag Expansion: Cropland,435376.24001275573
160,1,2017,Net Biome Productivity,Urbanization: Open,-4113452.978495575
160,1,2017,Net Biome Productivity,Urbanization: Low,-2771354.476650539
160,1,2017,Net Biome Productivity,Urbanization: Medium,-1885230.3535163875
160,1,2017,Net Biome Productivity,Urbanization: High,-456279.480280853
160,1,2017,Net Biome Productivity,Fire: High Severity,-11773313.685312517
160,1,2017,Net Biome Productivity,Fire: Medium Severity,-8360125.78969023
160,1,2017,Net Biome Productivity,Fire: Low Severity,-12767443.80380996
160,1,2017,Net Biome Productivity,Forest Harvest: Forest Clearcut,-65216242.72304041
160,1,2017,Net Biome Productivity,Forest Harvest: Forest Selection,-3593027.364691927
160,1,2017,Net Biome Productivity,Ag Expansion: Pasture,-1898530.9579374513
160,1,2017,Net Biome Productivity,Ag Expansion: Cropland,-1854717.3752211079
160,1,2018,LULC: Harvest [Type],Urbanization: Open,822894.8696879247
160,1,2018,LULC: Harvest [Type],Urbanization: Low,583418.1641344328
160,1,2018,LULC: Harvest [Type],Urbanization: Medium,372254.35384462285
160,1,2018,LULC: Harvest [Type],Urbanization: High,124772.72918527861
160,1,2018,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,74079939.90167935
160,1,2018,LULC: Harvest [Type],Forest Harvest: Forest Selection,3566950.630819851
160,1,2018,LULC: Harvest [Type],Ag Expansion: Pasture,934588.3549506576
160,1,2018,LULC: Harvest [Type],Ag Expansion: Cropland,917398.6762625234
160,1,2018,LULC: Emission [Type],Urbanization: Open,2093777.902910884
160,1,2018,LULC: Emission [Type],Urbanization: Low,1445686.5915080272
160,1,2018,LULC: Emission [Type],Urbanization: Medium,953036.6605651141
160,1,2018,LULC: Emission [Type],Urbanization: High,308772.0028936459
160,1,2018,LULC: Emission [Type],Fire: High Severity,10600173.77201085
160,1,2018,LULC: Emission [Type],Fire: Medium Severity,7033853.851383085
160,1,2018,LULC: Emission [Type],Fire: Low Severity,11059593.976263734
160,1,2018,LULC: Emission [Type],Ag Expansion: Pasture,990742.1986423675
160,1,2018,LULC: Emission [Type],Ag Expansion: Cropland,1119563.6008829211
160,1,2018,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,8552302.562138634
160,1,2018,LULC: Mortality [Type],Fire: High Severity,15307369.613048501
160,1,2018,LULC: Mortality [Type],Fire: Medium Severity,9742056.859979616
160,1,2018,LULC: Mortality [Type],Fire: Low Severity,11632342.825442981
160,1,2018,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,66512353.225746
160,1,2018,LULC: Mortality [Type],Forest Harvest: Forest Selection,3424811.2670682487
160,1,2018,LULC: Mortality [Type],Ag Expansion: Pasture,444502.6672636423
160,1,2018,LULC: Mortality [Type],Ag Expansion: Cropland,481982.19328140066
160,1,2018,Net Biome Productivity,Urbanization: Open,-2916672.7725988086
160,1,2018,Net Biome Productivity,Urbanization: Low,-2029104.7556424597
160,1,2018,Net Biome Productivity,Urbanization: Medium,-1325291.014409737
160,1,2018,Net Biome Productivity,Urbanization: High,-433544.7320789245
160,1,2018,Net Biome Productivity,Fire: High Severity,-10600173.77201085
160,1,2018,Net Biome Productivity,Fire: Medium Severity,-7033853.851383085
160,1,2018,Net Biome Productivity,Fire: Low Severity,-11059593.976263734
160,1,2018,Net Biome Productivity,Forest Harvest: Forest Clearcut,-74079939.90167935
160,1,2018,Net Biome Productivity,Forest Harvest: Forest Selection,-3566950.630819851
160,1,2018,Net Biome Productivity,Ag Expansion: Pasture,-1925330.553593025
160,1,2018,Net Biome Productivity,Ag Expansion: Cropland,-2036962.2771454444
160,1,2019,LULC: Harvest [Type],Urbanization: Open,1118654.7236901768
160,1,2019,LULC: Harvest [Type],Urbanization: Low,738517.8803326213
160,1,2019,LULC: Harvest [Type],Urbanization: Medium,379388.72215806914
160,1,2019,LULC: Harvest [Type],Urbanization: High,161813.2088671473
160,1,2019,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,51638132.21722436
160,1,2019,LULC: Harvest [Type],Forest Harvest: Forest Selection,1739087.4713272012
160,1,2019,LULC: Harvest [Type],Ag Expansion: Pasture,1043229.8328078593
160,1,2019,LULC: Harvest [Type],Ag Expansion: Cropland,1113482.8732974885
160,1,2019,LULC: Emission [Type],Urbanization: Open,2616286.5456929724
160,1,2019,LULC: Emission [Type],Urbanization: Low,1780031.5349343636
160,1,2019,LULC: Emission [Type],Urbanization: Medium,933170.7724408491
160,1,2019,LULC: Emission [Type],Urbanization: High,376772.1520780501
160,1,2019,LULC: Emission [Type],Fire: High Severity,1036205.8973013534
160,1,2019,LULC: Emission [Type],Fire: Medium Severity,972637.9360298953
160,1,2019,LULC: Emission [Type],Fire: Low Severity,1747723.3729748768
160,1,2019,LULC: Emission [Type],Ag Expansion: Pasture,1120941.2635758664
160,1,2019,LULC: Emission [Type],Ag Expansion: Cropland,1340747.7257545874
160,1,2019,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,5874151.949390517
160,1,2019,LULC: Mortality [Type],Fire: High Severity,1567451.59383587
160,1,2019,LULC: Mortality [Type],Fire: Medium Severity,1431652.1321341714
160,1,2019,LULC: Mortality [Type],Fire: Low Severity,2058107.4218369627
160,1,2019,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,46852021.50722451
160,1,2019,LULC: Mortality [Type],Forest Harvest: Forest Selection,1760257.7020702437
160,1,2019,LULC: Mortality [Type],Ag Expansion: Pasture,497859.9192005408
160,1,2019,LULC: Mortality [Type],Ag Expansion: Cropland,583665.448699548
160,1,2019,Net Biome Productivity,Urbanization: Open,-3734941.269383149
160,1,2019,Net Biome Productivity,Urbanization: Low,-2518549.4152669846
160,1,2019,Net Biome Productivity,Urbanization: Medium,-1312559.4945989181
160,1,2019,Net Biome Productivity,Urbanization: High,-538585.3609451974
160,1,2019,Net Biome Productivity,Fire: High Severity,-1036205.8973013534
160,1,2019,Net Biome Productivity,Fire: Medium Severity,-972637.9360298953
160,1,2019,Net Biome Productivity,Fire: Low Severity,-1747723.3729748768
160,1,2019,Net Biome Productivity,Forest Harvest: Forest Clearcut,-51638132.21722436
160,1,2019,Net Biome Productivity,Forest Harvest: Forest Selection,-1739087.4713272012
160,1,2019,Net Biome Productivity,Ag Expansion: Pasture,-2164171.0963837258
160,1,2019,Net Biome Productivity,Ag Expansion: Cropland,-2454230.599052076
160,1,2020,LULC: Harvest [Type],Urbanization: Open,1019454.2537902065
160,1,2020,LULC: Harvest [Type],Urbanization: Low,674571.3997178328
160,1,2020,LULC: Harvest [Type],Urbanization: Medium,416538.7695555186
160,1,2020,LULC: Harvest [Type],Urbanization: High,115192.09856178856
160,1,2020,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,78916635.11225376
160,1,2020,LULC: Harvest [Type],Forest Harvest: Forest Selection,2718932.694852603
160,1,2020,LULC: Harvest [Type],Ag Expansion: Pasture,871458.8821341951
160,1,2020,LULC: Harvest [Type],Ag Expansion: Cropland,970234.5192694953
160,1,2020,LULC: Emission [Type],Urbanization: Open,2529739.541677031
160,1,2020,LULC: Emission [Type],Urbanization: Low,1688588.78769386
160,1,2020,LULC: Emission [Type],Urbanization: Medium,1056564.8197369173
160,1,2020,LULC: Emission [Type],Urbanization: High,286078.4010251041
160,1,2020,LULC: Emission [Type],Fire: High Severity,22822058.1996655
160,1,2020,LULC: Emission [Type],Fire: Medium Severity,17049155.47445023
160,1,2020,LULC: Emission [Type],Fire: Low Severity,25957744.056835417
160,1,2020,LULC: Emission [Type],Ag Expansion: Pasture,924965.1863320487
160,1,2020,LULC: Emission [Type],Ag Expansion: Cropland,1198572.9937215736
160,1,2020,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,9172097.113628555
160,1,2020,LULC: Mortality [Type],Fire: High Severity,35317297.879739195
160,1,2020,LULC: Mortality [Type],Fire: Medium Severity,25413542.339128
160,1,2020,LULC: Mortality [Type],Fire: Low Severity,28210721.936318986
160,1,2020,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,71118171.389041
160,1,2020,LULC: Mortality [Type],Forest Harvest: Forest Selection,2661730.7689387808
160,1,2020,LULC: Mortality [Type],Ag Expansion: Pasture,415560.09324008564
160,1,2020,LULC: Mortality [Type],Ag Expansion: Cropland,513020.81537909014
160,1,2020,Net Biome Productivity,Urbanization: Open,-3549193.795467238
160,1,2020,Net Biome Productivity,Urbanization: Low,-2363160.1874116925
160,1,2020,Net Biome Productivity,Urbanization: Medium,-1473103.589292436
160,1,2020,Net Biome Productivity,Urbanization: High,-401270.49958689266
160,1,2020,Net Biome Productivity,Fire: High Severity,-22822058.1996655
160,1,2020,Net Biome Productivity,Fire: Medium Severity,-17049155.47445023
160,1,2020,Net Biome Productivity,Fire: Low Severity,-25957744.056835417
160,1,2020,Net Biome Productivity,Forest Harvest: Forest Clearcut,-78916635.11225376
160,1,2020,Net Biome Productivity,Forest Harvest: Forest Selection,-2718932.694852603
160,1,2020,Net Biome Productivity,Ag Expansion: Pasture,-1796424.0684662438
160,1,2020,Net Biome Productivity,Ag Expansion: Cropland,-2168807.512991069
161,1,2002,LULC: Harvest [Type],Urbanization: Open,826192.8467471898
161,1,2002,LULC: Harvest [Type],Urbanization: Low,570713.2379552722
161,1,2002,LULC: Harvest [Type],Urbanization: Medium,261996.8230447173
