ScenarioID,Iteration,Timestep,FlowGroupID,Amount
74,1,2005,Decay: AG Medium -> AG Slow [Type],4296366.4654352255
74,1,2005,Decay: AG Very Fast -> AG Slow [Type],28662070.948108245
74,1,2005,Decay: BG Fast -> BG Slow [Type],2983624.9357869904
74,1,2005,Decay: BG Very Fast -> BG Slow [Type],8470035.81337146
74,1,2005,Decay: Snag Branch -> AG Slow [Type],1257906.6040853616
74,1,2005,Decay: Snag Stem -> AG Slow [Type],992276.1905905895
74,1,2005,Emission: AG Fast -> Atmosphere [Type],85533960.9227987
74,1,2005,Emission: AG Medium -> Atmosphere [Type],21033989.08930244
74,1,2005,Emission: AG Slow -> Atmosphere [Type],41248597.36005571
74,1,2005,Emission: AG Very Fast -> Atmosphere [Type],126222886.40021595
74,1,2005,Emission: BG Fast -> Atmosphere [Type],14545407.876988834
74,1,2005,Emission: BG Slow -> Atmosphere [Type],31487416.475279
74,1,2005,Emission: BG Very Fast -> Atmosphere [Type],41349098.73000581
74,1,2005,Emission: Snag Branch -> Atmosphere [Type],6152540.282912784
74,1,2005,Emission: Snag Stem -> Atmosphere [Type],4847120.453241779
74,1,2005,Net Growth: Atmosphere -> Coarse Roots [Type],41115651.73557948
74,1,2005,Net Growth: Atmosphere -> Fine Roots [Type],108400741.03100286
74,1,2005,Net Growth: Atmosphere -> Foliage [Type],119827598.21213989
74,1,2005,Net Growth: Atmosphere -> Merchantable [Type],73141364.44940786
74,1,2005,Net Growth: Atmosphere -> Other Wood [Type],110551122.96460046
74,1,2005,Transfer: AG Slow -> BG Slow [Type],19474548.814854443
74,1,2005,Transfer: Snag Branch -> AG Fast [Type],13373436.530772733
74,1,2005,Transfer: Snag Stem -> AG Medium [Type],12358309.49586271
74,1,2005,LULC: Harvest [Type],14871992.117646432
74,1,2005,LULC: Emission [Type],2217917.113045532
74,1,2005,LULC: Transfer [Type],4470897.884400677
74,1,2005,LULC: Mortality [Type],37360987.017507635
74,1,2005,Biomass Turnover: Total,313163471.2075933
74,1,2005,Decay: Total,64207528.69107194
74,1,2005,Emission: Total,372421017.590801
74,1,2005,Net Growth: Total,453036478.39273053
74,1,2005,Transfer: Total,45206294.84148989
74,1,2005,Q10 Fast Flows,215608103.52323434
74,1,2005,Q10 Slow Flows,234739321.12484947
74,1,2005,Net Primary Productivity,453036478.39273053
74,1,2005,Net Ecosystem Productivity,80615460.80192956
74,1,2005,Net Biome Productivity,63525551.57123761
74,1,2006,Biomass Turnover: Coarse Roots -> AG Fast [Type],10285399.30527856
74,1,2006,Biomass Turnover: Coarse Roots -> BG Fast [Type],10285399.30527856
74,1,2006,Biomass Turnover: Fine Roots -> AG Very Fast [Type],52402962.93813218
74,1,2006,Biomass Turnover: Fine Roots -> BG Very Fast [Type],52402962.93813218
74,1,2006,Biomass Turnover: Foliage -> AG Very Fast [Type],110851271.0686124
74,1,2006,Biomass Turnover: Merchantable -> Snag Stems [Type],14694232.320593137
74,1,2006,Biomass Turnover: Other Wood -> AG Fast [Type],56384963.09620285
74,1,2006,Biomass Turnover: Other Wood -> Snag Branches [Type],18794987.698734295
74,1,2006,Decay: AG Fast -> AG Slow [Type],17433670.190946154
74,1,2006,Decay: AG Medium -> AG Slow [Type],4305176.573908008
74,1,2006,Decay: AG Very Fast -> AG Slow [Type],29671609.88890591
74,1,2006,Decay: BG Fast -> BG Slow [Type],2928249.059521458
74,1,2006,Decay: BG Very Fast -> BG Slow [Type],8760843.257211396
74,1,2006,Decay: Snag Branch -> AG Slow [Type],1266465.2470158802
74,1,2006,Decay: Snag Stem -> AG Slow [Type],999836.4115170378
74,1,2006,Emission: AG Fast -> Atmosphere [Type],84989457.55850746
74,1,2006,Emission: AG Medium -> Atmosphere [Type],21076901.999651223
74,1,2006,Emission: AG Slow -> Atmosphere [Type],41558385.87203649
74,1,2006,Emission: AG Very Fast -> Atmosphere [Type],130668864.03136453
74,1,2006,Emission: BG Fast -> Atmosphere [Type],14275426.978516681
74,1,2006,Emission: BG Slow -> Atmosphere [Type],31491374.009016898
74,1,2006,Emission: BG Very Fast -> Atmosphere [Type],42768653.11564436
74,1,2006,Emission: Snag Branch -> Atmosphere [Type],6194416.758286091
74,1,2006,Emission: Snag Stem -> Atmosphere [Type],4883376.232645156
74,1,2006,Net Growth: Atmosphere -> Coarse Roots [Type],40892772.57681331
74,1,2006,Net Growth: Atmosphere -> Fine Roots [Type],106930607.24855325
74,1,2006,Net Growth: Atmosphere -> Foliage [Type],117903236.11283945
74,1,2006,Net Growth: Atmosphere -> Merchantable [Type],73998333.08418979
74,1,2006,Net Growth: Atmosphere -> Other Wood [Type],108497999.49666587
74,1,2006,Transfer: AG Slow -> BG Slow [Type],19631670.879327934
74,1,2006,Transfer: Snag Branch -> AG Fast [Type],13512055.627025113
74,1,2006,Transfer: Snag Stem -> AG Medium [Type],12484153.251503728
74,1,2006,LULC: Harvest [Type],13937618.735675402
74,1,2006,LULC: Emission [Type],2150442.7972508585
74,1,2006,LULC: Transfer [Type],3912622.3566868487
74,1,2006,LULC: Mortality [Type],31472362.639127515
74,1,2006,Biomass Turnover: Total,326102178.6709642
74,1,2006,Decay: Total,65365850.62902584
74,1,2006,Emission: Total,377906856.5556689
74,1,2006,Net Growth: Total,448222948.5190616
74,1,2006,Transfer: Total,45627879.75785678
74,1,2006,Q10 Fast Flows,221530530.67163485
74,1,2006,Q10 Slow Flows,235878682.26189974
74,1,2006,Net Primary Productivity,448222948.5190616
74,1,2006,Net Ecosystem Productivity,70316091.96339278
74,1,2006,Net Biome Productivity,54228030.430466525
74,1,2007,Biomass Turnover: Coarse Roots -> AG Fast [Type],10384382.70841522
74,1,2007,Biomass Turnover: Coarse Roots -> BG Fast [Type],10384382.70841522
74,1,2007,Biomass Turnover: Fine Roots -> AG Very Fast [Type],52631839.08333232
74,1,2007,Biomass Turnover: Fine Roots -> BG Very Fast [Type],52631839.08333232
74,1,2007,Biomass Turnover: Foliage -> AG Very Fast [Type],109162131.56219026
74,1,2007,Biomass Turnover: Merchantable -> Snag Stems [Type],14860485.55647486
74,1,2007,Biomass Turnover: Other Wood -> AG Fast [Type],56868368.97856048
74,1,2007,Biomass Turnover: Other Wood -> Snag Branches [Type],18956122.992853492
74,1,2007,Decay: AG Fast -> AG Slow [Type],17259281.542379167
74,1,2007,Decay: AG Medium -> AG Slow [Type],4255197.33634946
74,1,2007,Decay: AG Very Fast -> AG Slow [Type],30003008.606016833
74,1,2007,Decay: BG Fast -> BG Slow [Type],2875449.1864002906
74,1,2007,Decay: BG Very Fast -> BG Slow [Type],8896374.73273392
74,1,2007,Decay: Snag Branch -> AG Slow [Type],1284837.9103402484
74,1,2007,Decay: Snag Stem -> AG Slow [Type],1005440.0944686614
74,1,2007,Emission: AG Fast -> Atmosphere [Type],84139124.57732606
74,1,2007,Emission: AG Medium -> Atmosphere [Type],20832490.61293131
74,1,2007,Emission: AG Slow -> Atmosphere [Type],41294863.88688359
74,1,2007,Emission: AG Very Fast -> Atmosphere [Type],132129729.25698017
74,1,2007,Emission: BG Fast -> Atmosphere [Type],14018039.769253395
74,1,2007,Emission: BG Slow -> Atmosphere [Type],31473095.24329999
