ScenarioID,Iteration,Timestep,FromSecondaryStratumID,FlowGroupID,TransitionTypeID,Amount
160,1,2005,Virginia,LULC: Mortality [Type],Insect: High Severity,10401.468284161498
160,1,2005,Virginia,LULC: Mortality [Type],Insect: Medium Severity,2635.7753103739965
160,1,2005,Virginia,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,1170656.7320278753
160,1,2005,Virginia,LULC: Mortality [Type],Ag Expansion: Pasture,14801.35245603924
160,1,2005,Virginia,LULC: Mortality [Type],Ag Expansion: Cropland,4046.9771798467405
160,1,2005,Virginia,Net Biome Productivity,Urbanization: Open,-203063.25013363402
160,1,2005,Virginia,Net Biome Productivity,Urbanization: Low,-97480.32593820963
160,1,2005,Virginia,Net Biome Productivity,Urbanization: Medium,-69741.06774010342
160,1,2005,Virginia,Net Biome Productivity,Urbanization: High,-19733.96572290935
160,1,2005,Virginia,Net Biome Productivity,Forest Harvest: Forest Clearcut,-1269733.2262225284
160,1,2005,Virginia,Net Biome Productivity,Ag Expansion: Pasture,-63183.510207512714
160,1,2005,Virginia,Net Biome Productivity,Ag Expansion: Cropland,-19228.471498008843
160,1,2005,Iowa,LULC: Harvest [Type],Urbanization: Open,485.8574272946515
160,1,2005,Iowa,LULC: Harvest [Type],Urbanization: Low,0
160,1,2005,Iowa,LULC: Harvest [Type],Urbanization: Medium,0
160,1,2005,Iowa,LULC: Harvest [Type],Urbanization: High,0
160,1,2005,Iowa,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,13319.440611178476
160,1,2005,Iowa,LULC: Harvest [Type],Forest Harvest: Forest Selection,2430.656866894828
160,1,2005,Iowa,LULC: Harvest [Type],Ag Expansion: Pasture,5095.661388259272
160,1,2005,Iowa,LULC: Harvest [Type],Ag Expansion: Cropland,12436.880625022524
160,1,2005,Iowa,LULC: Emission [Type],Urbanization: Open,3861.8782022847463
160,1,2005,Iowa,LULC: Emission [Type],Urbanization: Low,0
160,1,2005,Iowa,LULC: Emission [Type],Urbanization: Medium,0
160,1,2005,Iowa,LULC: Emission [Type],Urbanization: High,0
160,1,2005,Iowa,LULC: Emission [Type],Ag Expansion: Pasture,5562.010638739933
160,1,2005,Iowa,LULC: Emission [Type],Ag Expansion: Cropland,14353.00293329702
160,1,2005,Iowa,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,1377.663484085625
160,1,2005,Iowa,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,14130.706151965318
160,1,2005,Iowa,LULC: Mortality [Type],Forest Harvest: Forest Selection,2397.260504330898
160,1,2005,Iowa,LULC: Mortality [Type],Ag Expansion: Pasture,3062.2673958411474
160,1,2005,Iowa,LULC: Mortality [Type],Ag Expansion: Cropland,7619.256207463679
160,1,2005,Iowa,Net Biome Productivity,Urbanization: Open,-4347.735629579398
160,1,2005,Iowa,Net Biome Productivity,Urbanization: Low,0
160,1,2005,Iowa,Net Biome Productivity,Urbanization: Medium,0
160,1,2005,Iowa,Net Biome Productivity,Urbanization: High,0
160,1,2005,Iowa,Net Biome Productivity,Forest Harvest: Forest Clearcut,-13319.440611178476
160,1,2005,Iowa,Net Biome Productivity,Forest Harvest: Forest Selection,-2430.656866894828
160,1,2005,Iowa,Net Biome Productivity,Ag Expansion: Pasture,-10657.672026999206
160,1,2005,Iowa,Net Biome Productivity,Ag Expansion: Cropland,-26789.883558319547
160,1,2005,Arizona,LULC: Harvest [Type],Urbanization: Open,0
160,1,2005,Arizona,LULC: Harvest [Type],Urbanization: Low,0
160,1,2005,Arizona,LULC: Harvest [Type],Urbanization: Medium,0
160,1,2005,Arizona,LULC: Harvest [Type],Urbanization: High,0
160,1,2005,Arizona,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,17239.84611628566
160,1,2005,Arizona,LULC: Harvest [Type],Forest Harvest: Forest Selection,4338.597722058043
160,1,2005,Arizona,LULC: Harvest [Type],Ag Expansion: Cropland,0
160,1,2005,Arizona,LULC: Emission [Type],Urbanization: Open,0
160,1,2005,Arizona,LULC: Emission [Type],Urbanization: Low,0
160,1,2005,Arizona,LULC: Emission [Type],Urbanization: Medium,0
160,1,2005,Arizona,LULC: Emission [Type],Urbanization: High,0
160,1,2005,Arizona,LULC: Emission [Type],Fire: High Severity,49501.25093894352
160,1,2005,Arizona,LULC: Emission [Type],Fire: Medium Severity,66929.06170539258
160,1,2005,Arizona,LULC: Emission [Type],Fire: Low Severity,113164.71306455688
160,1,2005,Arizona,LULC: Emission [Type],Ag Expansion: Cropland,0
160,1,2005,Arizona,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,2301.2576563356165
160,1,2005,Arizona,LULC: Mortality [Type],Fire: High Severity,70458.0998743371
160,1,2005,Arizona,LULC: Mortality [Type],Fire: Medium Severity,87209.50672880452
160,1,2005,Arizona,LULC: Mortality [Type],Fire: Low Severity,98056.11778845298
160,1,2005,Arizona,LULC: Mortality [Type],Insect: High Severity,24356.855113151363
160,1,2005,Arizona,LULC: Mortality [Type],Insect: Medium Severity,17428.423282644784
160,1,2005,Arizona,LULC: Mortality [Type],Insect: Low Severity,19745.22753867147
160,1,2005,Arizona,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,21388.14643577918
160,1,2005,Arizona,LULC: Mortality [Type],Forest Harvest: Forest Selection,3657.8028994766123
160,1,2005,Arizona,LULC: Mortality [Type],Ag Expansion: Cropland,0
160,1,2005,Arizona,Net Biome Productivity,Urbanization: Open,0
160,1,2005,Arizona,Net Biome Productivity,Urbanization: Low,0
160,1,2005,Arizona,Net Biome Productivity,Urbanization: Medium,0
160,1,2005,Arizona,Net Biome Productivity,Urbanization: High,0
160,1,2005,Arizona,Net Biome Productivity,Fire: High Severity,-49501.25093894352
160,1,2005,Arizona,Net Biome Productivity,Fire: Medium Severity,-66929.06170539258
160,1,2005,Arizona,Net Biome Productivity,Fire: Low Severity,-113164.71306455688
160,1,2005,Arizona,Net Biome Productivity,Forest Harvest: Forest Clearcut,-17239.84611628566
160,1,2005,Arizona,Net Biome Productivity,Forest Harvest: Forest Selection,-4338.597722058043
160,1,2005,Arizona,Net Biome Productivity,Ag Expansion: Cropland,0
160,1,2005,NA,LULC: Harvest [Type],Ag Expansion: Cropland,0
160,1,2005,NA,LULC: Emission [Type],Fire: High Severity,62585.97712305806
160,1,2005,NA,LULC: Emission [Type],Fire: Medium Severity,69826.61291045054
160,1,2005,NA,LULC: Emission [Type],Fire: Low Severity,200438.19390613976
160,1,2005,NA,LULC: Emission [Type],Ag Expansion: Cropland,0
160,1,2005,NA,LULC: Mortality [Type],Fire: High Severity,18565.453071092008
160,1,2005,NA,LULC: Mortality [Type],Fire: Medium Severity,26746.308680669525
160,1,2005,NA,LULC: Mortality [Type],Fire: Low Severity,57674.01023560185
160,1,2005,NA,LULC: Mortality [Type],Ag Expansion: Cropland,0
160,1,2005,NA,Net Biome Productivity,Fire: High Severity,-62585.97712305806
160,1,2005,NA,Net Biome Productivity,Fire: Medium Severity,-69826.61291045054
160,1,2005,NA,Net Biome Productivity,Fire: Low Severity,-200438.19390613976
160,1,2005,NA,Net Biome Productivity,Ag Expansion: Cropland,0
160,1,2006,West Virginia,LULC: Harvest [Type],Urbanization: Open,13770.057203798173
160,1,2006,West Virginia,LULC: Harvest [Type],Urbanization: Low,6964.329231664378
160,1,2006,West Virginia,LULC: Harvest [Type],Urbanization: Medium,3460.7556694335467
160,1,2006,West Virginia,LULC: Harvest [Type],Urbanization: High,1612.5530901654533
160,1,2006,West Virginia,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,357724.2984222067
160,1,2006,West Virginia,LULC: Emission [Type],Urbanization: Open,36240.631522472286
160,1,2006,West Virginia,LULC: Emission [Type],Urbanization: Low,17361.399236949757
160,1,2006,West Virginia,LULC: Emission [Type],Urbanization: Medium,7791.040376494677
160,1,2006,West Virginia,LULC: Emission [Type],Urbanization: High,5354.262912631941
160,1,2006,West Virginia,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,50359.217396929576
160,1,2006,West Virginia,LULC: Mortality [Type],Insect: Medium Severity,1157.3149579026979
160,1,2006,West Virginia,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,318318.83029643365
160,1,2006,West Virginia,Net Biome Productivity,Urbanization: Open,-50010.68872627046
160,1,2006,West Virginia,Net Biome Productivity,Urbanization: Low,-24325.728468614132
160,1,2006,West Virginia,Net Biome Productivity,Urbanization: Medium,-11251.796045928224
160,1,2006,West Virginia,Net Biome Productivity,Urbanization: High,-6966.816002797394
160,1,2006,West Virginia,Net Biome Productivity,Forest Harvest: Forest Clearcut,-357724.2984222067
160,1,2006,Florida,LULC: Harvest [Type],Urbanization: Open,28563.8822363813
160,1,2006,Florida,LULC: Harvest [Type],Urbanization: Low,21040.373879044993
160,1,2006,Florida,LULC: Harvest [Type],Urbanization: Medium,15985.991661277583
160,1,2006,Florida,LULC: Harvest [Type],Urbanization: High,3153.970476304346
160,1,2006,Florida,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,1566976.7217077157
160,1,2006,Florida,LULC: Harvest [Type],Forest Harvest: Forest Selection,1733.448684992912
160,1,2006,Florida,LULC: Harvest [Type],Ag Expansion: Pasture,44246.55522578454
160,1,2006,Florida,LULC: Harvest [Type],Ag Expansion: Cropland,31121.480707375267
160,1,2006,Florida,LULC: Emission [Type],Urbanization: Open,73011.20954185615
160,1,2006,Florida,LULC: Emission [Type],Urbanization: Low,58485.645388193676
160,1,2006,Florida,LULC: Emission [Type],Urbanization: Medium,44610.16943447164
160,1,2006,Florida,LULC: Emission [Type],Urbanization: High,10502.136702008831
160,1,2006,Florida,LULC: Emission [Type],Ag Expansion: Pasture,46883.64365531196
160,1,2006,Florida,LULC: Emission [Type],Ag Expansion: Cropland,32521.072240609377
160,1,2006,Florida,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,133182.32831405068
160,1,2006,Florida,LULC: Mortality [Type],Insect: High Severity,1997.2860356779074
160,1,2006,Florida,LULC: Mortality [Type],Insect: Medium Severity,1292.5528887534656
160,1,2006,Florida,LULC: Mortality [Type],Insect: Low Severity,1388.7525697271444
160,1,2006,Florida,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,1528751.1467639187
160,1,2006,Florida,LULC: Mortality [Type],Forest Harvest: Forest Selection,1460.8123197752054
160,1,2006,Florida,LULC: Mortality [Type],Ag Expansion: Pasture,20008.421136042518
160,1,2006,Florida,LULC: Mortality [Type],Ag Expansion: Cropland,13647.920664555506
160,1,2006,Florida,Net Biome Productivity,Urbanization: Open,-101575.09177823745
160,1,2006,Florida,Net Biome Productivity,Urbanization: Low,-79526.01926723868
160,1,2006,Florida,Net Biome Productivity,Urbanization: Medium,-60596.16109574922
160,1,2006,Florida,Net Biome Productivity,Urbanization: High,-13656.107178313176
160,1,2006,Florida,Net Biome Productivity,Forest Harvest: Forest Clearcut,-1566976.7217077157
160,1,2006,Florida,Net Biome Productivity,Forest Harvest: Forest Selection,-1733.448684992912
160,1,2006,Florida,Net Biome Productivity,Ag Expansion: Pasture,-91130.1988810965
160,1,2006,Florida,Net Biome Productivity,Ag Expansion: Cropland,-63642.552947984645
160,1,2006,Illinois,LULC: Harvest [Type],Urbanization: Open,3373.655135441291
160,1,2006,Illinois,LULC: Harvest [Type],Urbanization: Low,0
160,1,2006,Illinois,LULC: Harvest [Type],Urbanization: Medium,75.77466308506841
160,1,2006,Illinois,LULC: Harvest [Type],Urbanization: High,4500.890089790767
160,1,2006,Illinois,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,1719.2604263477192
160,1,2006,Illinois,LULC: Harvest [Type],Ag Expansion: Cropland,1113.2016782677026
160,1,2006,Illinois,LULC: Emission [Type],Urbanization: Open,18074.70200175461
160,1,2006,Illinois,LULC: Emission [Type],Urbanization: Low,0
160,1,2006,Illinois,LULC: Emission [Type],Urbanization: Medium,4566.352800044928
160,1,2006,Illinois,LULC: Emission [Type],Urbanization: High,9447.58843082849
160,1,2006,Illinois,LULC: Emission [Type],Ag Expansion: Cropland,1413.2569587068058
160,1,2006,Illinois,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,118.12170210948167
160,1,2006,Illinois,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,2181.784968793018
160,1,2006,Illinois,LULC: Mortality [Type],Ag Expansion: Cropland,859.0966452355098
160,1,2006,Illinois,Net Biome Productivity,Urbanization: Open,-21448.3571371959
160,1,2006,Illinois,Net Biome Productivity,Urbanization: Low,0
160,1,2006,Illinois,Net Biome Productivity,Urbanization: Medium,-4642.127463129996
160,1,2006,Illinois,Net Biome Productivity,Urbanization: High,-13948.478520619257
160,1,2006,Illinois,Net Biome Productivity,Forest Harvest: Forest Clearcut,-1719.2604263477192
160,1,2006,Illinois,Net Biome Productivity,Ag Expansion: Cropland,-2526.4586369745084
160,1,2006,Minnesota,LULC: Harvest [Type],Urbanization: Open,6009.821289880363
160,1,2006,Minnesota,LULC: Harvest [Type],Urbanization: Low,3789.1127672373427
160,1,2006,Minnesota,LULC: Harvest [Type],Urbanization: Medium,1498.981971347548
160,1,2006,Minnesota,LULC: Harvest [Type],Urbanization: High,0
160,1,2006,Minnesota,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,181639.2562508326
160,1,2006,Minnesota,LULC: Harvest [Type],Forest Harvest: Forest Selection,20801.87356491901
160,1,2006,Minnesota,LULC: Harvest [Type],Ag Expansion: Pasture,13991.419855451217
160,1,2006,Minnesota,LULC: Harvest [Type],Ag Expansion: Cropland,15994.32919183882
160,1,2006,Minnesota,LULC: Emission [Type],Urbanization: Open,28310.71280820159
160,1,2006,Minnesota,LULC: Emission [Type],Urbanization: Low,20747.396456340117
160,1,2006,Minnesota,LULC: Emission [Type],Urbanization: Medium,6853.698217589386
160,1,2006,Minnesota,LULC: Emission [Type],Urbanization: High,0
160,1,2006,Minnesota,LULC: Emission [Type],Fire: High Severity,79755.31068183268
160,1,2006,Minnesota,LULC: Emission [Type],Fire: Medium Severity,23129.765871907195
160,1,2006,Minnesota,LULC: Emission [Type],Fire: Low Severity,78850.99247639893
160,1,2006,Minnesota,LULC: Emission [Type],Ag Expansion: Pasture,17221.86078265055
160,1,2006,Minnesota,LULC: Emission [Type],Ag Expansion: Cropland,19987.90047841404
160,1,2006,Minnesota,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,18465.562636665345
160,1,2006,Minnesota,LULC: Mortality [Type],Fire: High Severity,108525.93381524709
160,1,2006,Minnesota,LULC: Mortality [Type],Fire: Medium Severity,29257.698574597882
160,1,2006,Minnesota,LULC: Mortality [Type],Fire: Low Severity,60053.42514403595
160,1,2006,Minnesota,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,203863.77663178818
160,1,2006,Minnesota,LULC: Mortality [Type],Forest Harvest: Forest Selection,20809.78695304034
160,1,2006,Minnesota,LULC: Mortality [Type],Ag Expansion: Pasture,9645.52742521367
160,1,2006,Minnesota,LULC: Mortality [Type],Ag Expansion: Cropland,11245.642731017271
160,1,2006,Minnesota,Net Biome Productivity,Urbanization: Open,-34320.53409808195
160,1,2006,Minnesota,Net Biome Productivity,Urbanization: Low,-24536.50922357746
160,1,2006,Minnesota,Net Biome Productivity,Urbanization: Medium,-8352.680188936934
160,1,2006,Minnesota,Net Biome Productivity,Urbanization: High,0
160,1,2006,Minnesota,Net Biome Productivity,Fire: High Severity,-79755.31068183268
160,1,2006,Minnesota,Net Biome Productivity,Fire: Medium Severity,-23129.765871907195
160,1,2006,Minnesota,Net Biome Productivity,Fire: Low Severity,-78850.99247639893
160,1,2006,Minnesota,Net Biome Productivity,Forest Harvest: Forest Clearcut,-181639.2562508326
160,1,2006,Minnesota,Net Biome Productivity,Forest Harvest: Forest Selection,-20801.87356491901
160,1,2006,Minnesota,Net Biome Productivity,Ag Expansion: Pasture,-31213.280638101765
160,1,2006,Minnesota,Net Biome Productivity,Ag Expansion: Cropland,-35982.22967025286
160,1,2006,Maryland,LULC: Harvest [Type],Urbanization: Open,11911.188876671877
160,1,2006,Maryland,LULC: Harvest [Type],Urbanization: Low,2730.0551535280847
160,1,2006,Maryland,LULC: Harvest [Type],Urbanization: Medium,3906.9200541665464
160,1,2006,Maryland,LULC: Harvest [Type],Urbanization: High,12.402071700403202
160,1,2006,Maryland,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,106985.5509814076
160,1,2006,Maryland,LULC: Harvest [Type],Ag Expansion: Pasture,4384.346075718298
160,1,2006,Maryland,LULC: Harvest [Type],Ag Expansion: Cropland,4337.65189137537
160,1,2006,Maryland,LULC: Emission [Type],Urbanization: Open,28554.685808717582
160,1,2006,Maryland,LULC: Emission [Type],Urbanization: Low,6736.3757517821
160,1,2006,Maryland,LULC: Emission [Type],Urbanization: Medium,11259.164923700855
160,1,2006,Maryland,LULC: Emission [Type],Urbanization: High,4969.346078343368
160,1,2006,Maryland,LULC: Emission [Type],Ag Expansion: Pasture,4627.6911881342185
160,1,2006,Maryland,LULC: Emission [Type],Ag Expansion: Cropland,4534.352078680732
160,1,2006,Maryland,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,12804.490027551014
160,1,2006,Maryland,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,97191.05318904053
160,1,2006,Maryland,LULC: Mortality [Type],Ag Expansion: Pasture,2422.3739401647786
160,1,2006,Maryland,LULC: Mortality [Type],Ag Expansion: Cropland,1809.7976882074195
160,1,2006,Maryland,Net Biome Productivity,Urbanization: Open,-40465.87468538946
160,1,2006,Maryland,Net Biome Productivity,Urbanization: Low,-9466.430905310184
160,1,2006,Maryland,Net Biome Productivity,Urbanization: Medium,-15166.084977867402
160,1,2006,Maryland,Net Biome Productivity,Urbanization: High,-4981.748150043772
160,1,2006,Maryland,Net Biome Productivity,Forest Harvest: Forest Clearcut,-106985.5509814076
160,1,2006,Maryland,Net Biome Productivity,Ag Expansion: Pasture,-9012.037263852517
160,1,2006,Maryland,Net Biome Productivity,Ag Expansion: Cropland,-8872.003970056101
160,1,2006,Rhode Island,LULC: Harvest [Type],Urbanization: Open,0
160,1,2006,Rhode Island,LULC: Harvest [Type],Urbanization: Low,1847.7483898500273
160,1,2006,Rhode Island,LULC: Harvest [Type],Urbanization: High,2384.047599839037
160,1,2006,Rhode Island,LULC: Emission [Type],Urbanization: Open,0
160,1,2006,Rhode Island,LULC: Emission [Type],Urbanization: Low,5623.957592974363
160,1,2006,Rhode Island,LULC: Emission [Type],Urbanization: High,6274.45575256066
160,1,2006,Rhode Island,Net Biome Productivity,Urbanization: Open,0
160,1,2006,Rhode Island,Net Biome Productivity,Urbanization: Low,-7471.70598282439
160,1,2006,Rhode Island,Net Biome Productivity,Urbanization: High,-8658.503352399697
160,1,2006,Idaho,LULC: Harvest [Type],Urbanization: Open,0
160,1,2006,Idaho,LULC: Harvest [Type],Urbanization: Low,408.2355328537284
160,1,2006,Idaho,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,791239.2125370235
160,1,2006,Idaho,LULC: Harvest [Type],Forest Harvest: Forest Selection,48111.35957464526
160,1,2006,Idaho,LULC: Harvest [Type],Ag Expansion: Pasture,204.34046499290523
160,1,2006,Idaho,LULC: Harvest [Type],Ag Expansion: Cropland,3554.0848126666983
160,1,2006,Idaho,LULC: Emission [Type],Urbanization: Open,0
160,1,2006,Idaho,LULC: Emission [Type],Urbanization: Low,3427.5762017191773
160,1,2006,Idaho,LULC: Emission [Type],Fire: High Severity,973957.5725476039
160,1,2006,Idaho,LULC: Emission [Type],Fire: Medium Severity,564382.7331544625
160,1,2006,Idaho,LULC: Emission [Type],Fire: Low Severity,832000.2215792352
160,1,2006,Idaho,LULC: Emission [Type],Ag Expansion: Pasture,2755.1951225298335
160,1,2006,Idaho,LULC: Emission [Type],Ag Expansion: Cropland,14412.395733704787
160,1,2006,Idaho,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,181146.99235434493
160,1,2006,Idaho,LULC: Mortality [Type],Fire: High Severity,1173708.6220236253
160,1,2006,Idaho,LULC: Mortality [Type],Fire: Medium Severity,700746.8559248445
160,1,2006,Idaho,LULC: Mortality [Type],Fire: Low Severity,740655.5036065973
160,1,2006,Idaho,LULC: Mortality [Type],Insect: High Severity,21353.138289267936
160,1,2006,Idaho,LULC: Mortality [Type],Insect: Medium Severity,308280.1789674191
160,1,2006,Idaho,LULC: Mortality [Type],Insect: Low Severity,289582.18039567635
160,1,2006,Idaho,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,1147986.3458446173
160,1,2006,Idaho,LULC: Mortality [Type],Forest Harvest: Forest Selection,53967.49488904038
160,1,2006,Idaho,LULC: Mortality [Type],Ag Expansion: Pasture,632.8975696539808
160,1,2006,Idaho,LULC: Mortality [Type],Ag Expansion: Cropland,4461.2620963999425
160,1,2006,Idaho,Net Biome Productivity,Urbanization: Open,0
160,1,2006,Idaho,Net Biome Productivity,Urbanization: Low,-3835.8117345729056
160,1,2006,Idaho,Net Biome Productivity,Fire: High Severity,-973957.5725476039
160,1,2006,Idaho,Net Biome Productivity,Fire: Medium Severity,-564382.7331544625
160,1,2006,Idaho,Net Biome Productivity,Fire: Low Severity,-832000.2215792352
160,1,2006,Idaho,Net Biome Productivity,Forest Harvest: Forest Clearcut,-791239.2125370235
160,1,2006,Idaho,Net Biome Productivity,Forest Harvest: Forest Selection,-48111.35957464526
160,1,2006,Idaho,Net Biome Productivity,Ag Expansion: Pasture,-2959.5355875227388
160,1,2006,Idaho,Net Biome Productivity,Ag Expansion: Cropland,-17966.480546371484
160,1,2006,New Hampshire,LULC: Harvest [Type],Urbanization: Open,4538.198846180086
160,1,2006,New Hampshire,LULC: Harvest [Type],Urbanization: Low,2794.7553645963912
160,1,2006,New Hampshire,LULC: Harvest [Type],Urbanization: Medium,1001.2759076479266
160,1,2006,New Hampshire,LULC: Harvest [Type],Urbanization: High,3222.454332452357
160,1,2006,New Hampshire,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,181965.19723860762
160,1,2006,New Hampshire,LULC: Harvest [Type],Forest Harvest: Forest Selection,11193.463374632705
160,1,2006,New Hampshire,LULC: Emission [Type],Urbanization: Open,8312.574235935841
160,1,2006,New Hampshire,LULC: Emission [Type],Urbanization: Low,6275.438388088523
160,1,2006,New Hampshire,LULC: Emission [Type],Urbanization: Medium,5181.151748335587
160,1,2006,New Hampshire,LULC: Emission [Type],Urbanization: High,9258.332413309288
160,1,2006,New Hampshire,LULC: Emission [Type],Fire: Medium Severity,1090.5926359033647
160,1,2006,New Hampshire,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,25296.656364544244
160,1,2006,New Hampshire,LULC: Mortality [Type],Fire: Medium Severity,601.0607046831568
160,1,2006,New Hampshire,LULC: Mortality [Type],Insect: High Severity,164000.49151793873
160,1,2006,New Hampshire,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,171476.55327793077
160,1,2006,New Hampshire,LULC: Mortality [Type],Forest Harvest: Forest Selection,9955.869801898187
160,1,2006,New Hampshire,Net Biome Productivity,Urbanization: Open,-12850.773082115928
160,1,2006,New Hampshire,Net Biome Productivity,Urbanization: Low,-9070.193752684914
160,1,2006,New Hampshire,Net Biome Productivity,Urbanization: Medium,-6182.427655983513
160,1,2006,New Hampshire,Net Biome Productivity,Urbanization: High,-12480.786745761645
160,1,2006,New Hampshire,Net Biome Productivity,Fire: Medium Severity,-1090.5926359033647
160,1,2006,New Hampshire,Net Biome Productivity,Forest Harvest: Forest Clearcut,-181965.19723860762
160,1,2006,New Hampshire,Net Biome Productivity,Forest Harvest: Forest Selection,-11193.463374632705
160,1,2006,North Carolina,LULC: Harvest [Type],Urbanization: Open,87472.76524462573
160,1,2006,North Carolina,LULC: Harvest [Type],Urbanization: Low,52391.07233571178
160,1,2006,North Carolina,LULC: Harvest [Type],Urbanization: Medium,16563.812832531323
160,1,2006,North Carolina,LULC: Harvest [Type],Urbanization: High,8112.663018593257
160,1,2006,North Carolina,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,1472246.7287542503
160,1,2006,North Carolina,LULC: Harvest [Type],Ag Expansion: Pasture,12715.001208478065
160,1,2006,North Carolina,LULC: Harvest [Type],Ag Expansion: Cropland,19568.95517995067
160,1,2006,North Carolina,LULC: Emission [Type],Urbanization: Open,215880.32193561332
160,1,2006,North Carolina,LULC: Emission [Type],Urbanization: Low,130833.41260714599
160,1,2006,North Carolina,LULC: Emission [Type],Urbanization: Medium,38264.58943093674
160,1,2006,North Carolina,LULC: Emission [Type],Urbanization: High,20380.945799991263
160,1,2006,North Carolina,LULC: Emission [Type],Ag Expansion: Pasture,13226.658757688734
160,1,2006,North Carolina,LULC: Emission [Type],Ag Expansion: Cropland,20015.057603524197
160,1,2006,North Carolina,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,129797.13240542158
160,1,2006,North Carolina,LULC: Mortality [Type],Insect: High Severity,39438.68501186587
160,1,2006,North Carolina,LULC: Mortality [Type],Insect: Low Severity,1996.3747198383344
160,1,2006,North Carolina,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,1369770.071238621
160,1,2006,North Carolina,LULC: Mortality [Type],Ag Expansion: Pasture,5348.925274678709
160,1,2006,North Carolina,LULC: Mortality [Type],Ag Expansion: Cropland,9228.227702184142
160,1,2006,North Carolina,Net Biome Productivity,Urbanization: Open,-303353.08718023903
160,1,2006,North Carolina,Net Biome Productivity,Urbanization: Low,-183224.4849428578
160,1,2006,North Carolina,Net Biome Productivity,Urbanization: Medium,-54828.402263468066
160,1,2006,North Carolina,Net Biome Productivity,Urbanization: High,-28493.608818584522
160,1,2006,North Carolina,Net Biome Productivity,Forest Harvest: Forest Clearcut,-1472246.7287542503
160,1,2006,North Carolina,Net Biome Productivity,Ag Expansion: Pasture,-25941.659966166797
160,1,2006,North Carolina,Net Biome Productivity,Ag Expansion: Cropland,-39584.012783474864
160,1,2006,Vermont,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,35978.94665903245
160,1,2006,Vermont,LULC: Harvest [Type],Ag Expansion: Pasture,3641.648173624503
160,1,2006,Vermont,LULC: Emission [Type],Fire: Low Severity,685.1400725671601
160,1,2006,Vermont,LULC: Emission [Type],Ag Expansion: Pasture,4491.016502993876
160,1,2006,Vermont,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,4577.133556943943
160,1,2006,Vermont,LULC: Mortality [Type],Fire: Low Severity,242.10980955665994
160,1,2006,Vermont,LULC: Mortality [Type],Insect: High Severity,45765.08108516487
160,1,2006,Vermont,LULC: Mortality [Type],Insect: Medium Severity,7196.949977822047
160,1,2006,Vermont,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,34990.18259350077
160,1,2006,Vermont,LULC: Mortality [Type],Ag Expansion: Pasture,2304.7762150822964
160,1,2006,Vermont,Net Biome Productivity,Fire: Low Severity,-685.1400725671601
160,1,2006,Vermont,Net Biome Productivity,Forest Harvest: Forest Clearcut,-35978.94665903245
160,1,2006,Vermont,Net Biome Productivity,Ag Expansion: Pasture,-8132.664676618379
160,1,2006,Connecticut,LULC: Harvest [Type],Urbanization: Open,18598.396492226646
160,1,2006,Connecticut,LULC: Harvest [Type],Urbanization: Low,9826.674878415526
160,1,2006,Connecticut,LULC: Harvest [Type],Urbanization: Medium,1713.2790737734429
160,1,2006,Connecticut,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,6283.006056059874
160,1,2006,Connecticut,LULC: Emission [Type],Urbanization: Open,50789.04397441155
160,1,2006,Connecticut,LULC: Emission [Type],Urbanization: Low,27415.769846812538
160,1,2006,Connecticut,LULC: Emission [Type],Urbanization: Medium,5442.604844046121
160,1,2006,Connecticut,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,804.3827877809388
160,1,2006,Connecticut,LULC: Mortality [Type],Insect: Low Severity,414.8252444870287
