ScenarioID,ScenarioName,GCM,LUC,Iteration,Timestep,SecondaryStratumID,StockGroupID,Amount
134,Historical,Historical,Historical,1,2016,Utah,Total Ecosystem,1043192466.2173529
134,Historical,Historical,Historical,1,2016,Colorado,Total Ecosystem,1872505209.354051
134,Historical,Historical,Historical,1,2016,Wyoming,Total Ecosystem,862091057.3284652
134,Historical,Historical,Historical,1,2016,Nevada,Total Ecosystem,381197137.3602115
134,Historical,Historical,Historical,1,2016,Montana,Total Ecosystem,2854169119.508042
134,Historical,Historical,Historical,1,2016,Arizona,Total Ecosystem,384687148.00755507
134,Historical,Historical,Historical,1,2017,Idaho,Total Ecosystem,2571062602.121525
134,Historical,Historical,Historical,1,2017,New Mexico,Total Ecosystem,852486679.7666669
134,Historical,Historical,Historical,1,2017,California,Total Ecosystem,3189070782.0770783
134,Historical,Historical,Historical,1,2017,Oregon,Total Ecosystem,3773300923.425017
134,Historical,Historical,Historical,1,2017,Washington,Total Ecosystem,3427997589.068451
134,Historical,Historical,Historical,1,2017,Utah,Total Ecosystem,1042817997.5059341
134,Historical,Historical,Historical,1,2017,Colorado,Total Ecosystem,1874480894.9014947
134,Historical,Historical,Historical,1,2017,Wyoming,Total Ecosystem,866555135.2482371
134,Historical,Historical,Historical,1,2017,Nevada,Total Ecosystem,382645997.71189797
134,Historical,Historical,Historical,1,2017,Montana,Total Ecosystem,2848541442.6490693
134,Historical,Historical,Historical,1,2017,Arizona,Total Ecosystem,381919910.945058
134,Historical,Historical,Historical,1,2018,Idaho,Total Ecosystem,2573208360.408007
134,Historical,Historical,Historical,1,2018,New Mexico,Total Ecosystem,852707468.4771525
134,Historical,Historical,Historical,1,2018,California,Total Ecosystem,3159021689.945069
134,Historical,Historical,Historical,1,2018,Oregon,Total Ecosystem,3754662652.3741665
134,Historical,Historical,Historical,1,2018,Washington,Total Ecosystem,3427831684.4275055
134,Historical,Historical,Historical,1,2018,Utah,Total Ecosystem,1037220985.4460753
134,Historical,Historical,Historical,1,2018,Colorado,Total Ecosystem,1866719533.360266
134,Historical,Historical,Historical,1,2018,Wyoming,Total Ecosystem,866923877.6557322
134,Historical,Historical,Historical,1,2018,Nevada,Total Ecosystem,381735539.4129618
134,Historical,Historical,Historical,1,2018,Montana,Total Ecosystem,2860104899.124604
134,Historical,Historical,Historical,1,2018,Arizona,Total Ecosystem,381179298.4667872
134,Historical,Historical,Historical,1,2019,Idaho,Total Ecosystem,2580984494.2731185
134,Historical,Historical,Historical,1,2019,New Mexico,Total Ecosystem,856568427.843667
134,Historical,Historical,Historical,1,2019,California,Total Ecosystem,3174366598.851433
134,Historical,Historical,Historical,1,2019,Oregon,Total Ecosystem,3757135146.204267
134,Historical,Historical,Historical,1,2019,Washington,Total Ecosystem,3429900614.811806
134,Historical,Historical,Historical,1,2019,Utah,Total Ecosystem,1047077625.4959446
134,Historical,Historical,Historical,1,2019,Colorado,Total Ecosystem,1877562029.508402
134,Historical,Historical,Historical,1,2019,Wyoming,Total Ecosystem,872264245.882947
134,Historical,Historical,Historical,1,2019,Nevada,Total Ecosystem,386811304.83209616
134,Historical,Historical,Historical,1,2019,Montana,Total Ecosystem,2875500355.966307
134,Historical,Historical,Historical,1,2019,Arizona,Total Ecosystem,382888994.17764586
134,Historical,Historical,Historical,1,2020,Idaho,Total Ecosystem,2585573497.5932865
134,Historical,Historical,Historical,1,2020,New Mexico,Total Ecosystem,852190851.0286627
134,Historical,Historical,Historical,1,2020,California,Total Ecosystem,3089107007.6370726
134,Historical,Historical,Historical,1,2020,Oregon,Total Ecosystem,3725267680.834682
134,Historical,Historical,Historical,1,2020,Washington,Total Ecosystem,3433553200.1039314
134,Historical,Historical,Historical,1,2020,Utah,Total Ecosystem,1038470585.4177469
134,Historical,Historical,Historical,1,2020,Colorado,Total Ecosystem,1864376827.0707376
134,Historical,Historical,Historical,1,2020,Wyoming,Total Ecosystem,871623423.9432634
134,Historical,Historical,Historical,1,2020,Nevada,Total Ecosystem,382604328.88072085
134,Historical,Historical,Historical,1,2020,Montana,Total Ecosystem,2883431295.845853
134,Historical,Historical,Historical,1,2020,Arizona,Total Ecosystem,377102449.09083426
135,BAU CanESM2,CanESM2,BAU,1,2020,Idaho,Total Ecosystem,2585573497.601532
135,BAU CanESM2,CanESM2,BAU,1,2020,New Mexico,Total Ecosystem,852190851.0362096
135,BAU CanESM2,CanESM2,BAU,1,2020,California,Total Ecosystem,3089107007.4563293
135,BAU CanESM2,CanESM2,BAU,1,2020,Oregon,Total Ecosystem,3725267681.1213374
135,BAU CanESM2,CanESM2,BAU,1,2020,Washington,Total Ecosystem,3433553200.2970996
135,BAU CanESM2,CanESM2,BAU,1,2020,Utah,Total Ecosystem,1038470585.376423
135,BAU CanESM2,CanESM2,BAU,1,2020,Colorado,Total Ecosystem,1864376827.0884516
135,BAU CanESM2,CanESM2,BAU,1,2020,Wyoming,Total Ecosystem,871623423.981351
135,BAU CanESM2,CanESM2,BAU,1,2020,Nevada,Total Ecosystem,382604328.90623224
135,BAU CanESM2,CanESM2,BAU,1,2020,Montana,Total Ecosystem,2883431295.7620363
135,BAU CanESM2,CanESM2,BAU,1,2020,Arizona,Total Ecosystem,377102449.08835405
135,BAU CanESM2,CanESM2,BAU,1,2021,Idaho,Total Ecosystem,2574984350.663651
135,BAU CanESM2,CanESM2,BAU,1,2021,New Mexico,Total Ecosystem,857435734.3299526
135,BAU CanESM2,CanESM2,BAU,1,2021,California,Total Ecosystem,3075249056.4486394
135,BAU CanESM2,CanESM2,BAU,1,2021,Oregon,Total Ecosystem,3715853077.790333
135,BAU CanESM2,CanESM2,BAU,1,2021,Washington,Total Ecosystem,3429480106.1400437
135,BAU CanESM2,CanESM2,BAU,1,2021,Utah,Total Ecosystem,1040041163.7328851
135,BAU CanESM2,CanESM2,BAU,1,2021,Colorado,Total Ecosystem,1871979025.000263
135,BAU CanESM2,CanESM2,BAU,1,2021,Wyoming,Total Ecosystem,873628396.777861
135,BAU CanESM2,CanESM2,BAU,1,2021,Nevada,Total Ecosystem,383716870.6602128
135,BAU CanESM2,CanESM2,BAU,1,2021,Montana,Total Ecosystem,2881777240.6793604
135,BAU CanESM2,CanESM2,BAU,1,2021,Arizona,Total Ecosystem,377435334.2380081
135,BAU CanESM2,CanESM2,BAU,1,2022,Idaho,Total Ecosystem,2574698655.350767
135,BAU CanESM2,CanESM2,BAU,1,2022,New Mexico,Total Ecosystem,861955505.3273054
135,BAU CanESM2,CanESM2,BAU,1,2022,California,Total Ecosystem,3098552731.2624807
135,BAU CanESM2,CanESM2,BAU,1,2022,Oregon,Total Ecosystem,3712053522.400964
