ScenarioID,Iteration,Timestep,SecondaryStratumID,StockGroupID,Amount
94,1,2029,Montana,DOM: Litter,122796041.65684292
94,1,2029,Montana,DOM: Soil,1682303034.1328452
94,1,2029,Montana,DOM: Standing Deadwood,60753261.84513361
94,1,2029,Montana,DOM: Down Deadwood,125147495.48054047
94,1,2029,Kansas,Atmosphere: CH4 [Type],248.61703028343052
94,1,2029,Kansas,Atmosphere: CO2 [Type],22222.35769364321
94,1,2029,Kansas,Atmosphere: CO [Type],2220.5127085308854
94,1,2029,Kansas,Biomass: Coarse Root [Type],168108.27718384488
94,1,2029,Kansas,Biomass: Fine Root [Type],50008.705514520756
94,1,2029,Kansas,Biomass: Foliage [Type],85940.2421434167
94,1,2029,Kansas,Biomass: Merchantable [Type],313930.0019781026
94,1,2029,Kansas,Biomass: Other Wood [Type],374023.1867301252
94,1,2029,Kansas,DOM: Aboveground Fast [Type],59177.53645841605
94,1,2029,Kansas,DOM: Aboveground Medium [Type],9570.181681979468
94,1,2029,Kansas,DOM: Aboveground Slow [Type],132574.30696330717
94,1,2029,Kansas,DOM: Aboveground Very Fast [Type],52381.10002227678
94,1,2029,Kansas,DOM: Belowground Fast [Type],13654.043576525151
94,1,2029,Kansas,DOM: Belowground Slow [Type],306517.46044896625
94,1,2029,Kansas,DOM: Belowground Very Fast [Type],12355.864843827507
94,1,2029,Kansas,DOM: Black Carbon [Type],0
94,1,2029,Kansas,DOM: Snag Branch [Type],13828.923965325876
94,1,2029,Kansas,DOM: Snag Stem [Type],15605.589645694932
94,1,2029,Kansas,Forestry Sector [Type],8732.477455252738
94,1,2029,Kansas,Atmosphere [Type],-602804.804821101
94,1,2029,Kansas,Black Carbon [Type],0
94,1,2029,Kansas,Peat [Type],0
94,1,2029,Kansas,Biomass: Aboveground,773893.4308516446
94,1,2029,Kansas,Biomass: Belowground,218116.98269836564
94,1,2029,Kansas,Biomass: Total,992010.4135500103
94,1,2029,Kansas,DOM: Aboveground,29434.513611020815
94,1,2029,Kansas,DOM: Belowground,586230.4939952984
94,1,2029,Kansas,DOM: Total,615665.0076063192
94,1,2029,Kansas,Total Ecosystem,1607675.4211563296
94,1,2029,Kansas,DOM: Deadwood,52658.738869525434
94,1,2029,Kansas,DOM: Litter,111558.63648069283
94,1,2029,Kansas,DOM: Soil,451447.6322561008
94,1,2029,Kansas,DOM: Standing Deadwood,29434.513611020815
94,1,2029,Kansas,DOM: Down Deadwood,23224.225258504626
94,1,2029,South Dakota,Atmosphere: CH4 [Type],1939.7706836043385
94,1,2029,South Dakota,Atmosphere: CO2 [Type],174193.56527568286
94,1,2029,South Dakota,Atmosphere: CO [Type],17410.440195810264
94,1,2029,South Dakota,Biomass: Coarse Root [Type],3471741.721315145
94,1,2029,South Dakota,Biomass: Fine Root [Type],1034625.1500578474
94,1,2029,South Dakota,Biomass: Foliage [Type],1785489.0304037856
94,1,2029,South Dakota,Biomass: Merchantable [Type],11629707.975045888
94,1,2029,South Dakota,Biomass: Other Wood [Type],6113379.891330473
94,1,2029,South Dakota,DOM: Aboveground Fast [Type],1859904.6688504517
94,1,2029,South Dakota,DOM: Aboveground Medium [Type],1898206.115270886
94,1,2029,South Dakota,DOM: Aboveground Slow [Type],8495236.951838747
94,1,2029,South Dakota,DOM: Aboveground Very Fast [Type],816234.0293044418
94,1,2029,South Dakota,DOM: Belowground Fast [Type],328596.42583318276
94,1,2029,South Dakota,DOM: Belowground Slow [Type],35007868.90968686
94,1,2029,South Dakota,DOM: Belowground Very Fast [Type],267395.88238965813
94,1,2029,South Dakota,DOM: Black Carbon [Type],0
94,1,2029,South Dakota,DOM: Snag Branch [Type],311168.74372000893
94,1,2029,South Dakota,DOM: Snag Stem [Type],959128.5258102068
94,1,2029,South Dakota,Forestry Sector [Type],906490.2522250848
94,1,2029,South Dakota,Atmosphere [Type],-1173049.4030774748
94,1,2029,South Dakota,Black Carbon [Type],0
94,1,2029,South Dakota,Peat [Type],0
94,1,2029,South Dakota,Biomass: Aboveground,19528576.89678016
94,1,2029,South Dakota,Biomass: Belowground,4506366.871373005
94,1,2029,South Dakota,Biomass: Total,24034943.768153254
94,1,2029,South Dakota,DOM: Aboveground,1270297.2695302153
94,1,2029,South Dakota,DOM: Belowground,48673442.9831743
94,1,2029,South Dakota,DOM: Total,49943740.252704464
94,1,2029,South Dakota,Total Ecosystem,73978684.0208577
94,1,2029,South Dakota,DOM: Deadwood,3497099.8106342694
94,1,2029,South Dakota,DOM: Litter,2676138.698154899
94,1,2029,South Dakota,DOM: Soil,43770501.74391533
94,1,2029,South Dakota,DOM: Standing Deadwood,1270297.2695302153
94,1,2029,South Dakota,DOM: Down Deadwood,2226802.541104067
94,1,2029,Arizona,Atmosphere: CH4 [Type],13455.378406123613
94,1,2029,Arizona,Atmosphere: CO2 [Type],1215282.6160708729
94,1,2029,Arizona,Atmosphere: CO [Type],121508.95676515196
94,1,2029,Arizona,Biomass: Coarse Root [Type],18591988.07044349
94,1,2029,Arizona,Biomass: Fine Root [Type],5249537.392804017
94,1,2029,Arizona,Biomass: Foliage [Type],11299729.31952835
94,1,2029,Arizona,Biomass: Merchantable [Type],45164953.50510858
94,1,2029,Arizona,Biomass: Other Wood [Type],45581616.27811815
94,1,2029,Arizona,DOM: Aboveground Fast [Type],11840510.625374598
94,1,2029,Arizona,DOM: Aboveground Medium [Type],8246054.35422558
94,1,2029,Arizona,DOM: Aboveground Slow [Type],49461045.060651
94,1,2029,Arizona,DOM: Aboveground Very Fast [Type],5461652.219572888
94,1,2029,Arizona,DOM: Belowground Fast [Type],1603853.014946104
94,1,2029,Arizona,DOM: Belowground Slow [Type],185020367.1962187
94,1,2029,Arizona,DOM: Belowground Very Fast [Type],1413961.154498199
94,1,2029,Arizona,DOM: Black Carbon [Type],0
94,1,2029,Arizona,DOM: Snag Branch [Type],2639865.27433113
94,1,2029,Arizona,DOM: Snag Stem [Type],4766850.40042463
94,1,2029,Arizona,Forestry Sector [Type],3452674.3572921203
94,1,2029,Arizona,Atmosphere [Type],-14103076.740453493
94,1,2029,Arizona,Black Carbon [Type],0
94,1,2029,Arizona,Peat [Type],0
94,1,2029,Arizona,Biomass: Aboveground,102046299.10275505
94,1,2029,Arizona,Biomass: Belowground,23841525.4632475
94,1,2029,Arizona,Biomass: Total,125887824.56600255
94,1,2029,Arizona,DOM: Aboveground,7406715.674755777
94,1,2029,Arizona,DOM: Belowground,263047443.625487
94,1,2029,Arizona,DOM: Total,270454159.3002427
94,1,2029,Arizona,Total Ecosystem,396341983.8662452
94,1,2029,Arizona,DOM: Deadwood,17256623.043927416
94,1,2029,Arizona,DOM: Litter,17302162.84494749
94,1,2029,Arizona,DOM: Soil,235895373.41136834
94,1,2029,Arizona,DOM: Standing Deadwood,7406715.674755777
94,1,2029,Arizona,DOM: Down Deadwood,9849907.369171679
94,1,2029,NA,Atmosphere: CH4 [Type],100.58666398225097
94,1,2029,NA,Atmosphere: CO2 [Type],9081.44356378263
94,1,2029,NA,Atmosphere: CO [Type],907.8524896014123
94,1,2029,NA,Biomass: Coarse Root [Type],256183.34593996743
94,1,2029,NA,Biomass: Fine Root [Type],25427.195658200122
94,1,2029,NA,Biomass: Foliage [Type],118215.9272730405
94,1,2029,NA,Biomass: Merchantable [Type],666528.0450716955
94,1,2029,NA,Biomass: Other Wood [Type],502284.35535879596
94,1,2029,NA,DOM: Aboveground Fast [Type],265223.36574520025
94,1,2029,NA,DOM: Aboveground Medium [Type],605014.090253269
94,1,2029,NA,DOM: Aboveground Slow [Type],988568.9050712025
94,1,2029,NA,DOM: Aboveground Very Fast [Type],47385.5303451027
94,1,2029,NA,DOM: Belowground Fast [Type],56296.219167531846
94,1,2029,NA,DOM: Belowground Slow [Type],3766223.978307136
94,1,2029,NA,DOM: Belowground Very Fast [Type],9251.469165007979
94,1,2029,NA,DOM: Black Carbon [Type],0
94,1,2029,NA,DOM: Snag Branch [Type],40856.80016486682
94,1,2029,NA,DOM: Snag Stem [Type],178938.27253227105
94,1,2029,NA,Forestry Sector [Type],0
94,1,2029,NA,Atmosphere [Type],445666.4527633357
94,1,2029,NA,Black Carbon [Type],0
94,1,2029,NA,Peat [Type],0
94,1,2029,NA,Biomass: Aboveground,1287028.327703532
94,1,2029,NA,Biomass: Belowground,281610.54159816756
94,1,2029,NA,Biomass: Total,1568638.869301699
94,1,2029,NA,DOM: Aboveground,219795.07269713792
94,1,2029,NA,DOM: Belowground,5737963.558054448
94,1,2029,NA,DOM: Total,5957758.630751587
94,1,2029,NA,Total Ecosystem,7526397.500053288
94,1,2029,NA,DOM: Deadwood,881105.3821179388
94,1,2029,NA,DOM: Litter,312608.896090303
94,1,2029,NA,DOM: Soil,4764044.352543347
94,1,2029,NA,DOM: Standing Deadwood,219795.07269713792
94,1,2029,NA,DOM: Down Deadwood,661310.3094208009
94,1,2030,Idaho,Atmosphere: CH4 [Type],170424.21171896363
94,1,2030,Idaho,Atmosphere: CO2 [Type],15379784.846372664
94,1,2030,Idaho,Atmosphere: CO [Type],1537522.7231169387
94,1,2030,Idaho,Biomass: Coarse Root [Type],132290592.54040033
94,1,2030,Idaho,Biomass: Fine Root [Type],16799989.455664154
94,1,2030,Idaho,Biomass: Foliage [Type],64732022.66619614
94,1,2030,Idaho,Biomass: Merchantable [Type],375196039.2128666
94,1,2030,Idaho,Biomass: Other Wood [Type],223364354.66215673
94,1,2030,Idaho,DOM: Aboveground Fast [Type],79069228.77291615
94,1,2030,Idaho,DOM: Aboveground Medium [Type],115691101.88677344
94,1,2030,Idaho,DOM: Aboveground Slow [Type],334915095.700869
94,1,2030,Idaho,DOM: Aboveground Very Fast [Type],31910541.346089505
94,1,2030,Idaho,DOM: Belowground Fast [Type],13263288.875616012
94,1,2030,Idaho,DOM: Belowground Slow [Type],1135143741.4373271
94,1,2030,Idaho,DOM: Belowground Very Fast [Type],6315182.094409535
94,1,2030,Idaho,DOM: Black Carbon [Type],0
94,1,2030,Idaho,DOM: Snag Branch [Type],13444186.890662333
94,1,2030,Idaho,DOM: Snag Stem [Type],44862383.13716273
94,1,2030,Idaho,Forestry Sector [Type],22226936.688905373
94,1,2030,Idaho,Atmosphere [Type],-29285283.801379863
94,1,2030,Idaho,Black Carbon [Type],0
94,1,2030,Idaho,Peat [Type],0
94,1,2030,Idaho,Biomass: Aboveground,663292416.5412203
94,1,2030,Idaho,Biomass: Belowground,149090581.9960646
94,1,2030,Idaho,Biomass: Total,812382998.5372845
94,1,2030,Idaho,DOM: Aboveground,58306570.02782497
94,1,2030,Idaho,DOM: Belowground,1716308180.1139984
94,1,2030,Idaho,DOM: Total,1774614750.1418252
94,1,2030,Idaho,Total Ecosystem,2586997748.679124
94,1,2030,Idaho,DOM: Deadwood,187260960.79021493
94,1,2030,Idaho,DOM: Litter,110979770.119006
94,1,2030,Idaho,DOM: Soil,1476374019.232604
94,1,2030,Idaho,DOM: Standing Deadwood,58306570.02782497
94,1,2030,Idaho,DOM: Down Deadwood,128954390.76238923
94,1,2030,New Mexico,Atmosphere: CH4 [Type],23938.01227350326
94,1,2030,New Mexico,Atmosphere: CO2 [Type],2160611.8472056244
94,1,2030,New Mexico,Atmosphere: CO [Type],216021.64310685007
94,1,2030,New Mexico,Biomass: Coarse Root [Type],43640750.14899977
94,1,2030,New Mexico,Biomass: Fine Root [Type],12172526.414861595
94,1,2030,New Mexico,Biomass: Foliage [Type],29168721.72320341
94,1,2030,New Mexico,Biomass: Merchantable [Type],98659299.41921163
94,1,2030,New Mexico,Biomass: Other Wood [Type],115119089.64677523
94,1,2030,New Mexico,DOM: Aboveground Fast [Type],26985879.2942415
94,1,2030,New Mexico,DOM: Aboveground Medium [Type],15311209.601082774
94,1,2030,New Mexico,DOM: Aboveground Slow [Type],114410066.02491218
94,1,2030,New Mexico,DOM: Aboveground Very Fast [Type],12561216.345397238
94,1,2030,New Mexico,DOM: Belowground Fast [Type],3039640.998141213
94,1,2030,New Mexico,DOM: Belowground Slow [Type],420330036.7638748
94,1,2030,New Mexico,DOM: Belowground Very Fast [Type],3217599.548963616
94,1,2030,New Mexico,DOM: Black Carbon [Type],0
94,1,2030,New Mexico,DOM: Snag Branch [Type],6301780.157444259
94,1,2030,New Mexico,DOM: Snag Stem [Type],8035234.538568675
94,1,2030,New Mexico,Forestry Sector [Type],2871107.4076136253
94,1,2030,New Mexico,Atmosphere [Type],-52227596.1947206
94,1,2030,New Mexico,Black Carbon [Type],0
94,1,2030,New Mexico,Peat [Type],0
94,1,2030,New Mexico,Biomass: Aboveground,242947110.7891902
94,1,2030,New Mexico,Biomass: Belowground,55813276.563861385
94,1,2030,New Mexico,Biomass: Total,298760387.35305166
94,1,2030,New Mexico,DOM: Aboveground,14337014.696012931
94,1,2030,New Mexico,DOM: Belowground,595855648.5766138
94,1,2030,New Mexico,DOM: Total,610192663.2726266
94,1,2030,New Mexico,Total Ecosystem,908953050.6256812
94,1,2030,New Mexico,DOM: Deadwood,32687865.295236953
94,1,2030,New Mexico,DOM: Litter,39547095.63963869
94,1,2030,New Mexico,DOM: Soil,537957702.3377512
94,1,2030,New Mexico,DOM: Standing Deadwood,14337014.696012931
94,1,2030,New Mexico,DOM: Down Deadwood,18350850.599223986
94,1,2030,California,Atmosphere: CH4 [Type],143809.63443505805
94,1,2030,California,Atmosphere: CO2 [Type],12972721.35507478
94,1,2030,California,Atmosphere: CO [Type],1296943.346719112
94,1,2030,California,Biomass: Coarse Root [Type],173966360.23454612
94,1,2030,California,Biomass: Fine Root [Type],22958748.632319633
94,1,2030,California,Biomass: Foliage [Type],65994546.68985843
94,1,2030,California,Biomass: Merchantable [Type],485565673.7689215
94,1,2030,California,Biomass: Other Wood [Type],297946450.5567581
94,1,2030,California,DOM: Aboveground Fast [Type],87974212.79506317
94,1,2030,California,DOM: Aboveground Medium [Type],110359556.72648735
94,1,2030,California,DOM: Aboveground Slow [Type],400240903.2333203
94,1,2030,California,DOM: Aboveground Very Fast [Type],37360591.852933764
94,1,2030,California,DOM: Belowground Fast [Type],16526840.409409491
94,1,2030,California,DOM: Belowground Slow [Type],1327277150.2384503
94,1,2030,California,DOM: Belowground Very Fast [Type],5897954.008373515
94,1,2030,California,DOM: Black Carbon [Type],0
94,1,2030,California,DOM: Snag Branch [Type],16937568.887870308
94,1,2030,California,DOM: Snag Stem [Type],61604753.45460446
94,1,2030,California,Forestry Sector [Type],42091903.50165563
94,1,2030,California,Atmosphere [Type],15222158.237267993
94,1,2030,California,Black Carbon [Type],0
94,1,2030,California,Peat [Type],0
94,1,2030,California,Biomass: Aboveground,849506671.0155377
94,1,2030,California,Biomass: Belowground,196925108.86686572
94,1,2030,California,Biomass: Total,1046431779.8824028
94,1,2030,California,DOM: Aboveground,78542322.3424747
94,1,2030,California,DOM: Belowground,1985637209.26404
94,1,2030,California,DOM: Total,2064179531.6065187
94,1,2030,California,Total Ecosystem,3110611311.4889264
94,1,2030,California,DOM: Deadwood,205428719.47837156
94,1,2030,California,DOM: Litter,125334804.64799696
94,1,2030,California,DOM: Soil,1733416007.4801428
94,1,2030,California,DOM: Standing Deadwood,78542322.3424747
94,1,2030,California,DOM: Down Deadwood,126886397.1358969
94,1,2030,Oregon,Atmosphere: CH4 [Type],108633.06983393514
94,1,2030,Oregon,Atmosphere: CO2 [Type],9799026.650386546
94,1,2030,Oregon,Atmosphere: CO [Type],979650.755208331
94,1,2030,Oregon,Biomass: Coarse Root [Type],197241971.52749053
94,1,2030,Oregon,Biomass: Fine Root [Type],23742243.720143333
94,1,2030,Oregon,Biomass: Foliage [Type],93917868.93139009
94,1,2030,Oregon,Biomass: Merchantable [Type],591076258.1110123
94,1,2030,Oregon,Biomass: Other Wood [Type],309439474.90754765
94,1,2030,Oregon,DOM: Aboveground Fast [Type],127659220.29590017
94,1,2030,Oregon,DOM: Aboveground Medium [Type],133294284.1014969
94,1,2030,Oregon,DOM: Aboveground Slow [Type],473010433.7543163
94,1,2030,Oregon,DOM: Aboveground Very Fast [Type],46846026.158548445
94,1,2030,Oregon,DOM: Belowground Fast [Type],24185302.83347888
94,1,2030,Oregon,DOM: Belowground Slow [Type],1557967134.812695
94,1,2030,Oregon,DOM: Belowground Very Fast [Type],8622488.024493061
94,1,2030,Oregon,DOM: Black Carbon [Type],0
94,1,2030,Oregon,DOM: Snag Branch [Type],18076382.777237877
94,1,2030,Oregon,DOM: Snag Stem [Type],66006865.20974196
94,1,2030,Oregon,Forestry Sector [Type],81766931.77161105
94,1,2030,Oregon,Atmosphere [Type],-2791468.1184830954
94,1,2030,Oregon,Black Carbon [Type],0
94,1,2030,Oregon,Peat [Type],0
94,1,2030,Oregon,Biomass: Aboveground,994433601.9499496
94,1,2030,Oregon,Biomass: Belowground,220984215.2476338
94,1,2030,Oregon,Biomass: Total,1215417817.1975837
94,1,2030,Oregon,DOM: Aboveground,84083247.9869798
94,1,2030,Oregon,DOM: Belowground,2371584889.980929
94,1,2030,Oregon,DOM: Total,2455668137.9679046
94,1,2030,Oregon,Total Ecosystem,3671085955.165469
94,1,2030,Oregon,DOM: Deadwood,241562834.92195588
94,1,2030,Oregon,DOM: Litter,174505246.45444864
94,1,2030,Oregon,DOM: Soil,2039600056.591503
94,1,2030,Oregon,DOM: Standing Deadwood,84083247.9869798
94,1,2030,Oregon,DOM: Down Deadwood,157479586.93497562
94,1,2030,Nebraska,Atmosphere: CH4 [Type],768.5564872050454
94,1,2030,Nebraska,Atmosphere: CO2 [Type],68679.44705374706
94,1,2030,Nebraska,Atmosphere: CO [Type],6862.387552476826
94,1,2030,Nebraska,Biomass: Coarse Root [Type],838499.5219168304
94,1,2030,Nebraska,Biomass: Fine Root [Type],240423.9685105152
94,1,2030,Nebraska,Biomass: Foliage [Type],400671.0999274595
94,1,2030,Nebraska,Biomass: Merchantable [Type],2431479.9269202966
94,1,2030,Nebraska,Biomass: Other Wood [Type],1673489.1039003707
94,1,2030,Nebraska,DOM: Aboveground Fast [Type],420579.0519996413
94,1,2030,Nebraska,DOM: Aboveground Medium [Type],289916.5193539354
94,1,2030,Nebraska,DOM: Aboveground Slow [Type],1854242.0038506116
94,1,2030,Nebraska,DOM: Aboveground Very Fast [Type],201245.803199324
94,1,2030,Nebraska,DOM: Belowground Fast [Type],73318.34234669697
94,1,2030,Nebraska,DOM: Belowground Slow [Type],7405983.218847392
94,1,2030,Nebraska,DOM: Belowground Very Fast [Type],65152.19370866634
94,1,2030,Nebraska,DOM: Black Carbon [Type],0
94,1,2030,Nebraska,DOM: Snag Branch [Type],81666.43182188948
94,1,2030,Nebraska,DOM: Snag Stem [Type],163019.85181252257
94,1,2030,Nebraska,Forestry Sector [Type],198543.7284181125
94,1,2030,Nebraska,Atmosphere [Type],-674365.464448676
94,1,2030,Nebraska,Black Carbon [Type],0
94,1,2030,Nebraska,Peat [Type],0
94,1,2030,Nebraska,Biomass: Aboveground,4505640.130748125
94,1,2030,Nebraska,Biomass: Belowground,1078923.4904273464
94,1,2030,Nebraska,Biomass: Total,5584563.621175468
94,1,2030,Nebraska,DOM: Aboveground,244686.28363441204
94,1,2030,Nebraska,DOM: Belowground,10310437.133306263
94,1,2030,Nebraska,DOM: Total,10555123.416940674
94,1,2030,Nebraska,Total Ecosystem,16139687.038116172
94,1,2030,Nebraska,DOM: Deadwood,607921.145335044
94,1,2030,Nebraska,DOM: Litter,621824.8551989654
94,1,2030,Nebraska,DOM: Soil,9325377.416406669
94,1,2030,Nebraska,DOM: Standing Deadwood,244686.28363441204
94,1,2030,Nebraska,DOM: Down Deadwood,363234.8617006323
94,1,2030,Washington,Atmosphere: CH4 [Type],130357.96608705193
94,1,2030,Washington,Atmosphere: CO2 [Type],11746120.842548996
94,1,2030,Washington,Atmosphere: CO [Type],1174229.421269667
94,1,2030,Washington,Biomass: Coarse Root [Type],193396416.15730602
94,1,2030,Washington,Biomass: Fine Root [Type],21013145.853547666
94,1,2030,Washington,Biomass: Foliage [Type],91810765.24551605
94,1,2030,Washington,Biomass: Merchantable [Type],584896304.8282696
94,1,2030,Washington,Biomass: Other Wood [Type],290320292.4667464
94,1,2030,Washington,DOM: Aboveground Fast [Type],107180918.80906324
94,1,2030,Washington,DOM: Aboveground Medium [Type],118889135.67339632
94,1,2030,Washington,DOM: Aboveground Slow [Type],434499778.50624055
94,1,2030,Washington,DOM: Aboveground Very Fast [Type],42361163.398677334
94,1,2030,Washington,DOM: Belowground Fast [Type],19819320.20341759
94,1,2030,Washington,DOM: Belowground Slow [Type],1416336733.8012066
94,1,2030,Washington,DOM: Belowground Very Fast [Type],7276418.217269323
94,1,2030,Washington,DOM: Black Carbon [Type],0
94,1,2030,Washington,DOM: Snag Branch [Type],16707351.253782235
94,1,2030,Washington,DOM: Snag Stem [Type],63026456.14847584
94,1,2030,Washington,Forestry Sector [Type],56104152.584262855
94,1,2030,Washington,Atmosphere [Type],-37681820.9224901
94,1,2030,Washington,Black Carbon [Type],0
94,1,2030,Washington,Peat [Type],0
94,1,2030,Washington,Biomass: Aboveground,967027362.5405316
94,1,2030,Washington,Biomass: Belowground,214409562.01085374
94,1,2030,Washington,Biomass: Total,1181436924.5513847
94,1,2030,Washington,DOM: Aboveground,79733807.40225813
94,1,2030,Washington,DOM: Belowground,2146363468.6092691
94,1,2030,Washington,DOM: Total,2226097276.011526
94,1,2030,Washington,Total Ecosystem,3407534200.5629153
94,1,2030,Washington,DOM: Deadwood,218442263.27907217
94,1,2030,Washington,DOM: Litter,149542082.20774063
94,1,2030,Washington,DOM: Soil,1858112930.5247166
94,1,2030,Washington,DOM: Standing Deadwood,79733807.40225813
94,1,2030,Washington,DOM: Down Deadwood,138708455.87681392
94,1,2030,Utah,Atmosphere: CH4 [Type],23853.806802112405
94,1,2030,Utah,Atmosphere: CO2 [Type],2150733.222583472
94,1,2030,Utah,Atmosphere: CO [Type],215020.1539167119
94,1,2030,Utah,Biomass: Coarse Root [Type],52437003.19423328
94,1,2030,Utah,Biomass: Fine Root [Type],13877427.939332424
94,1,2030,Utah,Biomass: Foliage [Type],30829534.808554515
94,1,2030,Utah,Biomass: Merchantable [Type],114363632.42043452
94,1,2030,Utah,Biomass: Other Wood [Type],125224685.37436533
94,1,2030,Utah,DOM: Aboveground Fast [Type],31003354.93310115
94,1,2030,Utah,DOM: Aboveground Medium [Type],18662629.230078015
94,1,2030,Utah,DOM: Aboveground Slow [Type],157333984.2093204
94,1,2030,Utah,DOM: Aboveground Very Fast [Type],21824243.029351704
94,1,2030,Utah,DOM: Belowground Fast [Type],4005972.840203424
94,1,2030,Utah,DOM: Belowground Slow [Type],502945621.7091192
94,1,2030,Utah,DOM: Belowground Very Fast [Type],4120839.021924422
94,1,2030,Utah,DOM: Black Carbon [Type],0
94,1,2030,Utah,DOM: Snag Branch [Type],6538010.692136469
94,1,2030,Utah,DOM: Snag Stem [Type],9153924.598507842
94,1,2030,Utah,Forestry Sector [Type],4778640.809388871
94,1,2030,Utah,Atmosphere [Type],-42731959.69065352
94,1,2030,Utah,Black Carbon [Type],0
94,1,2030,Utah,Peat [Type],0
94,1,2030,Utah,Biomass: Aboveground,270417852.6033542
94,1,2030,Utah,Biomass: Belowground,66314431.1335657
94,1,2030,Utah,Biomass: Total,336732283.73692
94,1,2030,Utah,DOM: Aboveground,15691935.290644314
94,1,2030,Utah,DOM: Belowground,739896644.9730965
94,1,2030,Utah,DOM: Total,755588580.2637419
94,1,2030,Utah,Total Ecosystem,1092320864.0006588
94,1,2030,Utah,DOM: Deadwood,38360537.36092582
94,1,2030,Utah,DOM: Litter,52827597.96245288
94,1,2030,Utah,DOM: Soil,664400444.9403644
94,1,2030,Utah,DOM: Standing Deadwood,15691935.290644314
94,1,2030,Utah,DOM: Down Deadwood,22668602.07028146
94,1,2030,Texas,Atmosphere: CH4 [Type],12488.435993204996
94,1,2030,Texas,Atmosphere: CO2 [Type],1115047.0580823463
94,1,2030,Texas,Atmosphere: CO [Type],111405.35362248456
94,1,2030,Texas,Biomass: Coarse Root [Type],43426649.91551871
94,1,2030,Texas,Biomass: Fine Root [Type],6592466.846661345
94,1,2030,Texas,Biomass: Foliage [Type],10694669.475675449
94,1,2030,Texas,Biomass: Merchantable [Type],131513323.31463353
94,1,2030,Texas,Biomass: Other Wood [Type],65439293.55200447
94,1,2030,Texas,DOM: Aboveground Fast [Type],9180082.087427178
94,1,2030,Texas,DOM: Aboveground Medium [Type],6021160.928672881
94,1,2030,Texas,DOM: Aboveground Slow [Type],60241566.848603055
94,1,2030,Texas,DOM: Aboveground Very Fast [Type],2384356.6446427647
94,1,2030,Texas,DOM: Belowground Fast [Type],1595056.9815669078
94,1,2030,Texas,DOM: Belowground Slow [Type],283431689.3628932
94,1,2030,Texas,DOM: Belowground Very Fast [Type],263470.84020177525
94,1,2030,Texas,DOM: Black Carbon [Type],0
94,1,2030,Texas,DOM: Snag Branch [Type],2785527.6092252415
94,1,2030,Texas,DOM: Snag Stem [Type],8902100.141450146
94,1,2030,Texas,Forestry Sector [Type],4099766.2481792136
94,1,2030,Texas,Atmosphere [Type],-36884327.95416561
94,1,2030,Texas,Black Carbon [Type],0
94,1,2030,Texas,Peat [Type],0
94,1,2030,Texas,Biomass: Aboveground,207647286.3423136
94,1,2030,Texas,Biomass: Belowground,50019116.76218001
94,1,2030,Texas,Biomass: Total,257666403.10449502
94,1,2030,Texas,DOM: Aboveground,11687627.750675391
94,1,2030,Texas,DOM: Belowground,363117383.694009
94,1,2030,Texas,DOM: Total,374805011.4446839
94,1,2030,Texas,Total Ecosystem,632471414.5491785
94,1,2030,Texas,DOM: Deadwood,19303845.660915192
94,1,2030,Texas,DOM: Litter,11564438.73206994
94,1,2030,Texas,DOM: Soil,343936727.05169904
94,1,2030,Texas,DOM: Standing Deadwood,11687627.750675391
94,1,2030,Texas,DOM: Down Deadwood,7616217.910239787
94,1,2030,Colorado,Atmosphere: CH4 [Type],28790.889637581724
94,1,2030,Colorado,Atmosphere: CO2 [Type],2597038.140799983
94,1,2030,Colorado,Atmosphere: CO [Type],259643.19254903315
94,1,2030,Colorado,Biomass: Coarse Root [Type],104102045.37307556
94,1,2030,Colorado,Biomass: Fine Root [Type],21191067.251336772
94,1,2030,Colorado,Biomass: Foliage [Type],49329727.800148055
94,1,2030,Colorado,Biomass: Merchantable [Type],286464629.4341197
94,1,2030,Colorado,Biomass: Other Wood [Type],189256758.9308603
94,1,2030,Colorado,DOM: Aboveground Fast [Type],54839287.505600765
94,1,2030,Colorado,DOM: Aboveground Medium [Type],44899987.001414716
94,1,2030,Colorado,DOM: Aboveground Slow [Type],272303042.29336417
94,1,2030,Colorado,DOM: Aboveground Very Fast [Type],42718505.538247295
94,1,2030,Colorado,DOM: Belowground Fast [Type],8302562.744180622
94,1,2030,Colorado,DOM: Belowground Slow [Type],837177030.263718
94,1,2030,Colorado,DOM: Belowground Very Fast [Type],7939726.706656903
94,1,2030,Colorado,DOM: Black Carbon [Type],0
94,1,2030,Colorado,DOM: Snag Branch [Type],10484947.349518249
94,1,2030,Colorado,DOM: Snag Stem [Type],27313035.47789514
94,1,2030,Colorado,Forestry Sector [Type],4853239.056250451
94,1,2030,Colorado,Atmosphere [Type],-78682457.52203141
94,1,2030,Colorado,Black Carbon [Type],0
94,1,2030,Colorado,Peat [Type],0
94,1,2030,Colorado,Biomass: Aboveground,525051116.16512847
94,1,2030,Colorado,Biomass: Belowground,125293112.62441234
94,1,2030,Colorado,Biomass: Total,650344228.7895354
94,1,2030,Colorado,DOM: Aboveground,37797982.82741327
94,1,2030,Colorado,DOM: Belowground,1268180142.0531886
94,1,2030,Colorado,DOM: Total,1305978124.8806028
94,1,2030,Colorado,Total Ecosystem,1956322353.6701338
94,1,2030,Colorado,DOM: Deadwood,91000532.57300885
