ScenarioID,Iteration,Timestep,StockGroupID,Amount
74,1,2011,Atmosphere: CO2 [Type],55925483.337120995
74,1,2011,Atmosphere: CO [Type],5591244.861831871
74,1,2011,Biomass: Coarse Root [Type],1071115949.1615739
74,1,2011,Biomass: Fine Root [Type],153436680.02888092
74,1,2011,Biomass: Foliage [Type],511084978.25874984
74,1,2011,Biomass: Merchantable [Type],2972804234.5849233
74,1,2011,Biomass: Other Wood [Type],1923146033.6057448
74,1,2011,DOM: Aboveground Fast [Type],721332894.0641205
74,1,2011,DOM: Aboveground Medium [Type],742003628.6251065
74,1,2011,DOM: Aboveground Slow [Type],3069378187.969033
74,1,2011,DOM: Aboveground Very Fast [Type],394281857.4670565
74,1,2011,DOM: Belowground Fast [Type],121658978.84584996
74,1,2011,DOM: Belowground Slow [Type],9522146052.505747
74,1,2011,DOM: Belowground Very Fast [Type],73701696.1979233
74,1,2011,DOM: Black Carbon [Type],0
74,1,2011,DOM: Snag Branch [Type],145641594.65056992
74,1,2011,DOM: Snag Stem [Type],406549995.8855451
74,1,2011,Forestry Sector [Type],155907685.88685918
74,1,2011,Atmosphere [Type],-500534610.3810335
74,1,2011,Black Carbon [Type],0
74,1,2011,Peat [Type],0
74,1,2011,Biomass: Aboveground,5407035246.44942
74,1,2011,Biomass: Belowground,1224552629.1904552
74,1,2011,Biomass: Total,6631587875.639877
74,1,2011,DOM: Aboveground,552191590.5361149
74,1,2011,DOM: Belowground,14644503295.674831
74,1,2011,DOM: Total,15196694886.210937
74,1,2011,Total Ecosystem,21828282761.8508
74,1,2011,DOM: Deadwood,1415854198.0070715
74,1,2011,DOM: Litter,1115614751.5311773
74,1,2011,DOM: Soil,12665225936.672697
74,1,2011,DOM: Standing Deadwood,552191590.5361149
74,1,2011,DOM: Down Deadwood,863662607.4709561
74,1,2012,Atmosphere: CH4 [Type],663368.154496224
74,1,2012,Atmosphere: CO2 [Type],59867254.42427348
74,1,2012,Atmosphere: CO [Type],5985334.399958815
74,1,2012,Biomass: Coarse Root [Type],1083088141.2883291
74,1,2012,Biomass: Fine Root [Type],152898512.5765112
74,1,2012,Biomass: Foliage [Type],515832359.684488
74,1,2012,Biomass: Merchantable [Type],3013617861.5561485
74,1,2012,Biomass: Other Wood [Type],1936217798.93106
74,1,2012,DOM: Aboveground Fast [Type],711424296.2494937
74,1,2012,DOM: Aboveground Medium [Type],736488708.1447307
74,1,2012,DOM: Aboveground Slow [Type],3063866656.8466234
74,1,2012,DOM: Aboveground Very Fast [Type],378623125.5551265
74,1,2012,DOM: Belowground Fast [Type],118385668.80150095
74,1,2012,DOM: Belowground Slow [Type],9526937284.349669
74,1,2012,DOM: Belowground Very Fast [Type],69794901.17260563
74,1,2012,DOM: Black Carbon [Type],0
74,1,2012,DOM: Snag Branch [Type],143072777.94046563
74,1,2012,DOM: Snag Stem [Type],405499691.4988336
74,1,2012,Forestry Sector [Type],163885225.1739584
74,1,2012,Atmosphere [Type],-527362480.0481313
74,1,2012,Black Carbon [Type],0
74,1,2012,Peat [Type],0
74,1,2012,Biomass: Aboveground,5465668020.171696
